t,x,theta,u
3.059,-0.0428663,0.00456635,-0.0523578
3.06,-0.0428231,0.00456177,-0.0523052
3.061,-0.0427801,0.00455719,-0.0522526
3.062,-0.042737,0.00455261,-0.0522
3.063,-0.042694,0.00454804,-0.0521476
3.064,-0.0426511,0.00454347,-0.0520951
3.065,-0.0426082,0.00453891,-0.0520428
3.066,-0.0425653,0.00453435,-0.0519905
3.067,-0.0425225,0.0045298,-0.0519382
3.068,-0.0424797,0.00452525,-0.051886
3.069,-0.042437,0.00452071,-0.0518338
3.07,-0.0423943,0.00451617,-0.0517817
3.071,-0.0423516,0.00451163,-0.0517296
3.072,-0.042309,0.0045071,-0.0516776
3.073,-0.0422665,0.00450258,-0.0516257
3.074,-0.0422239,0.00449805,-0.0515738
3.075,-0.0421815,0.00449354,-0.0515219
3.076,-0.042139,0.00448903,-0.0514701
3.077,-0.0420966,0.00448452,-0.0514184
3.078,-0.0420543,0.00448001,-0.0513667
3.079,-0.042012,0.00447551,-0.0513151
3.08,-0.0419697,0.00447102,-0.0512635
3.081,-0.0419275,0.00446653,-0.0512119
3.082,-0.0418853,0.00446204,-0.0511605
3.083,-0.0418432,0.00445756,-0.051109
3.084,-0.0418011,0.00445309,-0.0510576
3.085,-0.041759,0.00444862,-0.0510063
3.086,-0.041717,0.00444415,-0.050955
3.087,-0.041675,0.00443968,-0.0509038
3.088,-0.0416331,0.00443523,-0.0508526
3.089,-0.0415912,0.00443077,-0.0508015
3.09,-0.0415494,0.00442632,-0.0507504
3.091,-0.0415076,0.00442188,-0.0506994
3.092,-0.0414658,0.00441744,-0.0506484
3.093,-0.0414241,0.004413,-0.0505975
3.094,-0.0413824,0.00440857,-0.0505466
3.095,-0.0413408,0.00440414,-0.0504958
3.096,-0.0412992,0.00439972,-0.0504451
3.097,-0.0412577,0.0043953,-0.0503943
3.098,-0.0412162,0.00439088,-0.0503437
3.099,-0.0411747,0.00438647,-0.0502931
3.1,-0.0411333,0.00438207,-0.0502425
3.101,-0.0410919,0.00437767,-0.050192
3.102,-0.0410505,0.00437327,-0.0501415
3.103,-0.0410093,0.00436888,-0.0500911
3.104,-0.040968,0.00436449,-0.0500408
3.105,-0.0409268,0.0043601,-0.0499904
3.106,-0.0408856,0.00435572,-0.0499402
3.107,-0.0408445,0.00435135,-0.04989
3.108,-0.0408034,0.00434698,-0.0498398
3.109,-0.0407623,0.00434261,-0.0497897
3.11,-0.0407213,0.00433825,-0.0497396
3.111,-0.0406804,0.00433389,-0.0496896
3.112,-0.0406394,0.00432954,-0.0496397
3.113,-0.0405985,0.00432519,-0.0495898
3.114,-0.0405577,0.00432085,-0.0495399
3.115,-0.0405169,0.00431651,-0.0494901
3.116,-0.0404761,0.00431217,-0.0494403
3.117,-0.0404354,0.00430784,-0.0493906
3.118,-0.0403947,0.00430351,-0.049341
3.119,-0.0403541,0.00429919,-0.0492914
3.12,-0.0403135,0.00429487,-0.0492418
3.121,-0.0402729,0.00429056,-0.0491923
3.122,-0.0402324,0.00428625,-0.0491428
3.123,-0.040192,0.00428194,-0.0490934
3.124,-0.0401515,0.00427764,-0.0490441
3.125,-0.0401111,0.00427334,-0.0489948
3.126,-0.0400708,0.00426905,-0.0489455
3.127,-0.0400305,0.00426476,-0.0488963
3.128,-0.0399902,0.00426048,-0.0488471
3.129,-0.03995,0.0042562,-0.048798
3.13,-0.0399098,0.00425192,-0.0487489
3.131,-0.0398696,0.00424765,-0.0486999
3.132,-0.0398295,0.00424338,-0.048651
3.133,-0.0397894,0.00423912,-0.048602
3.134,-0.0397494,0.00423486,-0.0485532
3.135,-0.0397094,0.00423061,-0.0485044
3.136,-0.0396695,0.00422636,-0.0484556
3.137,-0.0396296,0.00422211,-0.0484069
3.138,-0.0395897,0.00421787,-0.0483582
3.139,-0.0395499,0.00421363,-0.0483096
3.14,-0.0395101,0.0042094,-0.048261
3.141,-0.0394703,0.00420517,-0.0482125
3.142,-0.0394306,0.00420095,-0.048164
3.143,-0.0393909,0.00419673,-0.0481156
3.144,-0.0393513,0.00419251,-0.0480672
3.145,-0.0393117,0.0041883,-0.0480188
3.146,-0.0392722,0.00418409,-0.0479706
3.147,-0.0392327,0.00417989,-0.0479223
3.148,-0.0391932,0.00417569,-0.0478741
3.149,-0.0391538,0.00417149,-0.047826
3.15,-0.0391144,0.0041673,-0.0477779
3.151,-0.039075,0.00416312,-0.0477299
3.152,-0.0390357,0.00415893,-0.0476819
3.153,-0.0389964,0.00415475,-0.0476339
3.154,-0.0389572,0.00415058,-0.047586
3.155,-0.038918,0.00414641,-0.0475382
3.156,-0.0388789,0.00414224,-0.0474904
3.157,-0.0388398,0.00413808,-0.0474426
3.158,-0.0388007,0.00413392,-0.0473949
3.159,-0.0387616,0.00412977,-0.0473473
3.16,-0.0387227,0.00412562,-0.0472997
3.161,-0.0386837,0.00412148,-0.0472521
3.162,-0.0386448,0.00411734,-0.0472046
3.163,-0.0386059,0.0041132,-0.0471571
3.164,-0.0385671,0.00410907,-0.0471097
3.165,-0.0385283,0.00410494,-0.0470623
3.166,-0.0384895,0.00410081,-0.047015
3.167,-0.0384508,0.00409669,-0.0469677
3.168,-0.0384121,0.00409258,-0.0469205
3.169,-0.0383735,0.00408846,-0.0468733
3.17,-0.0383348,0.00408436,-0.0468262
3.171,-0.0382963,0.00408025,-0.0467791
3.172,-0.0382578,0.00407615,-0.0467321
3.173,-0.0382193,0.00407206,-0.0466851
3.174,-0.0381808,0.00406797,-0.0466381
3.175,-0.0381424,0.00406388,-0.0465913
3.176,-0.038104,0.0040598,-0.0465444
3.177,-0.0380657,0.00405572,-0.0464976
3.178,-0.0380274,0.00405164,-0.0464508
3.179,-0.0379891,0.00404757,-0.0464041
3.18,-0.0379509,0.0040435,-0.0463575
3.181,-0.0379127,0.00403944,-0.0463109
3.182,-0.0378746,0.00403538,-0.0462643
3.183,-0.0378365,0.00403133,-0.0462178
3.184,-0.0377984,0.00402727,-0.0461713
3.185,-0.0377604,0.00402323,-0.0461249
3.186,-0.0377224,0.00401919,-0.0460785
3.187,-0.0376845,0.00401515,-0.0460321
3.188,-0.0376466,0.00401111,-0.0459859
3.189,-0.0376087,0.00400708,-0.0459396
3.19,-0.0375708,0.00400305,-0.0458934
3.191,-0.037533,0.00399903,-0.0458473
3.192,-0.0374953,0.00399501,-0.0458012
3.193,-0.0374576,0.003991,-0.0457551
3.194,-0.0374199,0.00398699,-0.0457091
3.195,-0.0373822,0.00398298,-0.0456631
3.196,-0.0373446,0.00397898,-0.0456172
3.197,-0.0373071,0.00397498,-0.0455713
3.198,-0.0372695,0.00397099,-0.0455255
3.199,-0.037232,0.003967,-0.0454797
3.2,-0.0371946,0.00396301,-0.045434
3.201,-0.0371572,0.00395903,-0.0453883
3.202,-0.0371198,0.00395505,-0.0453427
3.203,-0.0370824,0.00395107,-0.0452971
3.204,-0.0370451,0.0039471,-0.0452515
3.205,-0.0370079,0.00394314,-0.045206
3.206,-0.0369706,0.00393917,-0.0451606
3.207,-0.0369334,0.00393522,-0.0451151
3.208,-0.0368963,0.00393126,-0.0450698
3.209,-0.0368592,0.00392731,-0.0450245
3.21,-0.0368221,0.00392336,-0.0449792
3.211,-0.036785,0.00391942,-0.0449339
3.212,-0.036748,0.00391548,-0.0448888
3.213,-0.0367111,0.00391155,-0.0448436
3.214,-0.0366741,0.00390762,-0.0447985
3.215,-0.0366372,0.00390369,-0.0447535
3.216,-0.0366004,0.00389977,-0.0447085
3.217,-0.0365635,0.00389585,-0.0446635
3.218,-0.0365268,0.00389193,-0.0446186
3.219,-0.03649,0.00388802,-0.0445737
3.22,-0.0364533,0.00388411,-0.0445289
3.221,-0.0364166,0.00388021,-0.0444841
3.222,-0.03638,0.00387631,-0.0444394
3.223,-0.0363434,0.00387241,-0.0443947
3.224,-0.0363068,0.00386852,-0.04435
3.225,-0.0362703,0.00386463,-0.0443054
3.226,-0.0362338,0.00386075,-0.0442609
3.227,-0.0361974,0.00385687,-0.0442164
3.228,-0.0361609,0.00385299,-0.0441719
3.229,-0.0361246,0.00384912,-0.0441275
3.23,-0.0360882,0.00384525,-0.0440831
3.231,-0.0360519,0.00384139,-0.0440388
3.232,-0.0360156,0.00383753,-0.0439945
3.233,-0.0359794,0.00383367,-0.0439503
3.234,-0.0359432,0.00382982,-0.0439061
3.235,-0.0359071,0.00382597,-0.0438619
3.236,-0.0358709,0.00382212,-0.0438178
3.237,-0.0358348,0.00381828,-0.0437737
3.238,-0.0357988,0.00381444,-0.0437297
3.239,-0.0357628,0.00381061,-0.0436857
3.24,-0.0357268,0.00380678,-0.0436418
3.241,-0.0356909,0.00380295,-0.0435979
3.242,-0.0356549,0.00379913,-0.0435541
3.243,-0.0356191,0.00379531,-0.0435103
3.244,-0.0355832,0.0037915,-0.0434665
3.245,-0.0355474,0.00378769,-0.0434228
3.246,-0.0355117,0.00378388,-0.0433791
3.247,-0.035476,0.00378008,-0.0433355
3.248,-0.0354403,0.00377628,-0.0432919
3.249,-0.0354046,0.00377248,-0.0432484
3.25,-0.035369,0.00376869,-0.0432049
3.251,-0.0353334,0.0037649,-0.0431614
3.252,-0.0352979,0.00376112,-0.043118
3.253,-0.0352624,0.00375734,-0.0430747
3.254,-0.0352269,0.00375356,-0.0430313
3.255,-0.0351914,0.00374979,-0.0429881
3.256,-0.035156,0.00374602,-0.0429448
3.257,-0.0351207,0.00374225,-0.0429016
3.258,-0.0350853,0.00373849,-0.0428585
3.259,-0.03505,0.00373473,-0.0428154
3.26,-0.0350148,0.00373098,-0.0427723
3.261,-0.0349795,0.00372723,-0.0427293
3.262,-0.0349444,0.00372348,-0.0426864
3.263,-0.0349092,0.00371974,-0.0426434
3.264,-0.0348741,0.003716,-0.0426005
3.265,-0.034839,0.00371227,-0.0425577
3.266,-0.0348039,0.00370854,-0.0425149
3.267,-0.0347689,0.00370481,-0.0424721
3.268,-0.034734,0.00370108,-0.0424294
3.269,-0.034699,0.00369736,-0.0423868
3.27,-0.0346641,0.00369365,-0.0423441
3.271,-0.0346292,0.00368993,-0.0423015
3.272,-0.0345944,0.00368622,-0.042259
3.273,-0.0345596,0.00368252,-0.0422165
3.274,-0.0345248,0.00367882,-0.042174
3.275,-0.0344901,0.00367512,-0.0421316
3.276,-0.0344554,0.00367143,-0.0420892
3.277,-0.0344207,0.00366774,-0.0420469
3.278,-0.0343861,0.00366405,-0.0420046
3.279,-0.0343515,0.00366037,-0.0419624
3.28,-0.0343169,0.00365669,-0.0419202
3.281,-0.0342824,0.00365301,-0.041878
3.282,-0.0342479,0.00364934,-0.0418359
3.283,-0.0342135,0.00364567,-0.0417938
3.284,-0.0341791,0.003642,-0.0417518
3.285,-0.0341447,0.00363834,-0.0417098
3.286,-0.0341103,0.00363469,-0.0416679
3.287,-0.034076,0.00363103,-0.041626
3.288,-0.0340417,0.00362738,-0.0415841
3.289,-0.0340075,0.00362374,-0.0415423
3.29,-0.0339733,0.00362009,-0.0415005
3.291,-0.0339391,0.00361645,-0.0414587
3.292,-0.0339049,0.00361282,-0.0414171
3.293,-0.0338708,0.00360919,-0.0413754
3.294,-0.0338367,0.00360556,-0.0413338
3.295,-0.0338027,0.00360193,-0.0412922
3.296,-0.0337687,0.00359831,-0.0412507
3.297,-0.0337347,0.0035947,-0.0412092
3.298,-0.0337008,0.00359108,-0.0411678
3.299,-0.0336669,0.00358747,-0.0411263
3.3,-0.033633,0.00358387,-0.041085
3.301,-0.0335992,0.00358026,-0.0410437
3.302,-0.0335654,0.00357666,-0.0410024
3.303,-0.0335316,0.00357307,-0.0409611
3.304,-0.0334979,0.00356948,-0.04092
3.305,-0.0334642,0.00356589,-0.0408788
3.306,-0.0334305,0.0035623,-0.0408377
3.307,-0.0333969,0.00355872,-0.0407966
3.308,-0.0333633,0.00355514,-0.0407556
3.309,-0.0333297,0.00355157,-0.0407146
3.31,-0.0332962,0.003548,-0.0406736
3.311,-0.0332627,0.00354443,-0.0406327
3.312,-0.0332292,0.00354087,-0.0405919
3.313,-0.0331958,0.00353731,-0.040551
3.314,-0.0331624,0.00353375,-0.0405103
3.315,-0.033129,0.0035302,-0.0404695
3.316,-0.0330957,0.00352665,-0.0404288
3.317,-0.0330624,0.00352311,-0.0403882
3.318,-0.0330291,0.00351956,-0.0403475
3.319,-0.0329959,0.00351603,-0.0403069
3.32,-0.0329627,0.00351249,-0.0402664
3.321,-0.0329296,0.00350896,-0.0402259
3.322,-0.0328964,0.00350543,-0.0401855
3.323,-0.0328633,0.00350191,-0.040145
3.324,-0.0328303,0.00349839,-0.0401047
3.325,-0.0327972,0.00349487,-0.0400643
3.326,-0.0327642,0.00349136,-0.040024
3.327,-0.0327313,0.00348785,-0.0399838
3.328,-0.0326984,0.00348434,-0.0399436
3.329,-0.0326655,0.00348084,-0.0399034
3.33,-0.0326326,0.00347734,-0.0398633
3.331,-0.0325998,0.00347384,-0.0398232
3.332,-0.032567,0.00347035,-0.0397831
3.333,-0.0325342,0.00346686,-0.0397431
3.334,-0.0325015,0.00346337,-0.0397031
3.335,-0.0324688,0.00345989,-0.0396632
3.336,-0.0324361,0.00345641,-0.0396233
3.337,-0.0324035,0.00345294,-0.0395834
3.338,-0.0323709,0.00344947,-0.0395436
3.339,-0.0323383,0.003446,-0.0395039
3.34,-0.0323058,0.00344254,-0.0394641
3.341,-0.0322733,0.00343907,-0.0394244
3.342,-0.0322408,0.00343562,-0.0393848
3.343,-0.0322084,0.00343216,-0.0393452
3.344,-0.032176,0.00342871,-0.0393056
3.345,-0.0321436,0.00342526,-0.0392661
3.346,-0.0321113,0.00342182,-0.0392266
3.347,-0.032079,0.00341838,-0.0391871
3.348,-0.0320467,0.00341494,-0.0391477
3.349,-0.0320144,0.00341151,-0.0391083
3.35,-0.0319822,0.00340808,-0.039069
3.351,-0.0319501,0.00340465,-0.0390297
3.352,-0.0319179,0.00340123,-0.0389904
3.353,-0.0318858,0.00339781,-0.0389512
3.354,-0.0318537,0.00339439,-0.038912
3.355,-0.0318217,0.00339098,-0.0388729
3.356,-0.0317897,0.00338757,-0.0388338
3.357,-0.0317577,0.00338417,-0.0387948
3.358,-0.0317257,0.00338076,-0.0387557
3.359,-0.0316938,0.00337736,-0.0387168
3.36,-0.0316619,0.00337397,-0.0386778
3.361,-0.0316301,0.00337058,-0.0386389
3.362,-0.0315983,0.00336719,-0.0386
3.363,-0.0315665,0.0033638,-0.0385612
3.364,-0.0315347,0.00336042,-0.0385224
3.365,-0.031503,0.00335704,-0.0384837
3.366,-0.0314713,0.00335367,-0.038445
3.367,-0.0314396,0.00335029,-0.0384063
3.368,-0.031408,0.00334692,-0.0383677
3.369,-0.0313764,0.00334356,-0.0383291
3.37,-0.0313448,0.0033402,-0.0382905
3.371,-0.0313133,0.00333684,-0.038252
3.372,-0.0312818,0.00333348,-0.0382136
3.373,-0.0312503,0.00333013,-0.0381751
3.374,-0.0312189,0.00332678,-0.0381367
3.375,-0.0311875,0.00332344,-0.0380984
3.376,-0.0311561,0.0033201,-0.03806
3.377,-0.0311248,0.00331676,-0.0380218
3.378,-0.0310934,0.00331342,-0.0379835
3.379,-0.0310622,0.00331009,-0.0379453
3.38,-0.0310309,0.00330676,-0.0379071
3.381,-0.0309997,0.00330344,-0.037869
3.382,-0.0309685,0.00330012,-0.0378309
3.383,-0.0309374,0.0032968,-0.0377929
3.384,-0.0309062,0.00329348,-0.0377549
3.385,-0.0308751,0.00329017,-0.0377169
3.386,-0.0308441,0.00328686,-0.037679
3.387,-0.030813,0.00328356,-0.0376411
3.388,-0.030782,0.00328026,-0.0376032
3.389,-0.0307511,0.00327696,-0.0375654
3.39,-0.0307201,0.00327366,-0.0375276
3.391,-0.0306892,0.00327037,-0.0374898
3.392,-0.0306584,0.00326708,-0.0374521
3.393,-0.0306275,0.0032638,-0.0374145
3.394,-0.0305967,0.00326052,-0.0373768
3.395,-0.0305659,0.00325724,-0.0373392
3.396,-0.0305352,0.00325396,-0.0373017
3.397,-0.0305045,0.00325069,-0.0372642
3.398,-0.0304738,0.00324742,-0.0372267
3.399,-0.0304431,0.00324416,-0.0371892
3.4,-0.0304125,0.0032409,-0.0371518
3.401,-0.0303819,0.00323764,-0.0371145
3.402,-0.0303513,0.00323438,-0.0370771
3.403,-0.0303208,0.00323113,-0.0370398
3.404,-0.0302903,0.00322788,-0.0370026
3.405,-0.0302598,0.00322463,-0.0369654
3.406,-0.0302294,0.00322139,-0.0369282
3.407,-0.0301989,0.00321815,-0.036891
3.408,-0.0301686,0.00321492,-0.0368539
3.409,-0.0301382,0.00321168,-0.0368169
3.41,-0.0301079,0.00320845,-0.0367798
3.411,-0.0300776,0.00320523,-0.0367428
3.412,-0.0300473,0.003202,-0.0367059
3.413,-0.0300171,0.00319878,-0.036669
3.414,-0.0299869,0.00319557,-0.0366321
3.415,-0.0299568,0.00319235,-0.0365952
3.416,-0.0299266,0.00318914,-0.0365584
3.417,-0.0298965,0.00318594,-0.0365216
3.418,-0.0298664,0.00318273,-0.0364849
3.419,-0.0298364,0.00317953,-0.0364482
3.42,-0.0298064,0.00317634,-0.0364115
3.421,-0.0297764,0.00317314,-0.0363749
3.422,-0.0297464,0.00316995,-0.0363383
3.423,-0.0297165,0.00316676,-0.0363018
3.424,-0.0296866,0.00316358,-0.0362653
3.425,-0.0296567,0.0031604,-0.0362288
3.426,-0.0296269,0.00315722,-0.0361923
3.427,-0.0295971,0.00315405,-0.0361559
3.428,-0.0295673,0.00315087,-0.0361196
3.429,-0.0295376,0.00314771,-0.0360832
3.43,-0.0295079,0.00314454,-0.036047
3.431,-0.0294782,0.00314138,-0.0360107
3.432,-0.0294485,0.00313822,-0.0359745
3.433,-0.0294189,0.00313506,-0.0359383
3.434,-0.0293893,0.00313191,-0.0359021
3.435,-0.0293597,0.00312876,-0.035866
3.436,-0.0293302,0.00312561,-0.0358299
3.437,-0.0293007,0.00312247,-0.0357939
3.438,-0.0292712,0.00311933,-0.0357579
3.439,-0.0292417,0.00311619,-0.0357219
3.44,-0.0292123,0.00311306,-0.035686
3.441,-0.0291829,0.00310993,-0.0356501
3.442,-0.0291536,0.0031068,-0.0356143
3.443,-0.0291243,0.00310368,-0.0355784
3.444,-0.029095,0.00310056,-0.0355426
3.445,-0.0290657,0.00309744,-0.0355069
3.446,-0.0290364,0.00309433,-0.0354712
3.447,-0.0290072,0.00309121,-0.0354355
3.448,-0.028978,0.0030881,-0.0353999
3.449,-0.0289489,0.003085,-0.0353642
3.45,-0.0289198,0.0030819,-0.0353287
3.451,-0.0288907,0.0030788,-0.0352931
3.452,-0.0288616,0.0030757,-0.0352576
3.453,-0.0288326,0.00307261,-0.0352222
3.454,-0.0288036,0.00306952,-0.0351867
3.455,-0.0287746,0.00306643,-0.0351513
3.456,-0.0287456,0.00306335,-0.035116
3.457,-0.0287167,0.00306027,-0.0350807
3.458,-0.0286878,0.00305719,-0.0350454
3.459,-0.028659,0.00305412,-0.0350101
3.46,-0.0286301,0.00305104,-0.0349749
3.461,-0.0286013,0.00304798,-0.0349397
3.462,-0.0285726,0.00304491,-0.0349046
3.463,-0.0285438,0.00304185,-0.0348695
3.464,-0.0285151,0.00303879,-0.0348344
3.465,-0.0284864,0.00303573,-0.0347994
3.466,-0.0284577,0.00303268,-0.0347644
3.467,-0.0284291,0.00302963,-0.0347294
3.468,-0.0284005,0.00302658,-0.0346945
3.469,-0.0283719,0.00302354,-0.0346596
3.47,-0.0283434,0.0030205,-0.0346247
3.471,-0.0283149,0.00301746,-0.0345899
3.472,-0.0282864,0.00301443,-0.0345551
3.473,-0.0282579,0.0030114,-0.0345203
3.474,-0.0282295,0.00300837,-0.0344856
3.475,-0.0282011,0.00300534,-0.0344509
3.476,-0.0281727,0.00300232,-0.0344162
3.477,-0.0281444,0.0029993,-0.0343816
3.478,-0.0281161,0.00299628,-0.034347
3.479,-0.0280878,0.00299327,-0.0343125
3.48,-0.0280595,0.00299026,-0.034278
3.481,-0.0280313,0.00298725,-0.0342435
3.482,-0.0280031,0.00298425,-0.0342091
3.483,-0.0279749,0.00298125,-0.0341746
3.484,-0.0279468,0.00297825,-0.0341403
3.485,-0.0279187,0.00297525,-0.0341059
3.486,-0.0278906,0.00297226,-0.0340716
3.487,-0.0278625,0.00296927,-0.0340373
3.488,-0.0278345,0.00296629,-0.0340031
3.489,-0.0278065,0.0029633,-0.0339689
3.49,-0.0277785,0.00296032,-0.0339347
3.491,-0.0277506,0.00295735,-0.0339006
3.492,-0.0277227,0.00295437,-0.0338665
3.493,-0.0276948,0.0029514,-0.0338324
3.494,-0.0276669,0.00294843,-0.0337984
3.495,-0.0276391,0.00294547,-0.0337644
3.496,-0.0276113,0.00294251,-0.0337304
3.497,-0.0275835,0.00293955,-0.0336965
3.498,-0.0275557,0.00293659,-0.0336626
3.499,-0.027528,0.00293364,-0.0336288
3.5,-0.0275003,0.00293069,-0.0335949
3.501,-0.0274727,0.00292774,-0.0335611
3.502,-0.027445,0.00292479,-0.0335274
3.503,-0.0274174,0.00292185,-0.0334936
3.504,-0.0273898,0.00291891,-0.03346
3.505,-0.0273623,0.00291598,-0.0334263
3.506,-0.0273347,0.00291305,-0.0333927
3.507,-0.0273072,0.00291012,-0.0333591
3.508,-0.0272798,0.00290719,-0.0333255
3.509,-0.0272523,0.00290427,-0.033292
3.51,-0.0272249,0.00290134,-0.0332585
3.511,-0.0271975,0.00289843,-0.0332251
3.512,-0.0271702,0.00289551,-0.0331916
3.513,-0.0271428,0.0028926,-0.0331583
3.514,-0.0271155,0.00288969,-0.0331249
3.515,-0.0270882,0.00288678,-0.0330916
3.516,-0.027061,0.00288388,-0.0330583
3.517,-0.0270338,0.00288098,-0.033025
3.518,-0.0270066,0.00287808,-0.0329918
3.519,-0.0269794,0.00287519,-0.0329586
3.52,-0.0269522,0.0028723,-0.0329255
3.521,-0.0269251,0.00286941,-0.0328924
3.522,-0.026898,0.00286652,-0.0328593
3.523,-0.026871,0.00286364,-0.0328262
3.524,-0.0268439,0.00286076,-0.0327932
3.525,-0.0268169,0.00285788,-0.0327602
3.526,-0.02679,0.00285501,-0.0327273
3.527,-0.026763,0.00285214,-0.0326943
3.528,-0.0267361,0.00284927,-0.0326614
3.529,-0.0267092,0.0028464,-0.0326286
3.53,-0.0266823,0.00284354,-0.0325958
3.531,-0.0266555,0.00284068,-0.032563
3.532,-0.0266287,0.00283782,-0.0325302
3.533,-0.0266019,0.00283497,-0.0324975
3.534,-0.0265751,0.00283212,-0.0324648
3.535,-0.0265484,0.00282927,-0.0324322
3.536,-0.0265217,0.00282642,-0.0323995
3.537,-0.026495,0.00282358,-0.0323669
3.538,-0.0264683,0.00282074,-0.0323344
3.539,-0.0264417,0.0028179,-0.0323019
3.54,-0.0264151,0.00281507,-0.0322694
3.541,-0.0263885,0.00281224,-0.0322369
3.542,-0.026362,0.00280941,-0.0322045
3.543,-0.0263354,0.00280658,-0.0321721
3.544,-0.026309,0.00280376,-0.0321397
3.545,-0.0262825,0.00280094,-0.0321074
3.546,-0.026256,0.00279812,-0.0320751
3.547,-0.0262296,0.00279531,-0.0320428
3.548,-0.0262032,0.0027925,-0.0320106
3.549,-0.0261769,0.00278969,-0.0319784
3.55,-0.0261505,0.00278688,-0.0319462
3.551,-0.0261242,0.00278408,-0.0319141
3.552,-0.026098,0.00278128,-0.031882
3.553,-0.0260717,0.00277848,-0.0318499
3.554,-0.0260455,0.00277569,-0.0318179
3.555,-0.0260193,0.0027729,-0.0317859
3.556,-0.0259931,0.00277011,-0.0317539
3.557,-0.0259669,0.00276732,-0.0317219
3.558,-0.0259408,0.00276454,-0.03169
3.559,-0.0259147,0.00276176,-0.0316582
3.56,-0.0258886,0.00275898,-0.0316263
3.561,-0.0258626,0.00275621,-0.0315945
3.562,-0.0258366,0.00275343,-0.0315627
3.563,-0.0258106,0.00275066,-0.031531
3.564,-0.0257846,0.0027479,-0.0314992
3.565,-0.0257587,0.00274513,-0.0314676
3.566,-0.0257328,0.00274237,-0.0314359
3.567,-0.0257069,0.00273962,-0.0314043
3.568,-0.025681,0.00273686,-0.0313727
3.569,-0.0256552,0.00273411,-0.0313411
3.57,-0.0256294,0.00273136,-0.0313096
3.571,-0.0256036,0.00272861,-0.0312781
3.572,-0.0255778,0.00272587,-0.0312466
3.573,-0.0255521,0.00272312,-0.0312152
3.574,-0.0255264,0.00272038,-0.0311838
3.575,-0.0255007,0.00271765,-0.0311524
3.576,-0.025475,0.00271492,-0.0311211
3.577,-0.0254494,0.00271218,-0.0310898
3.578,-0.0254238,0.00270946,-0.0310585
3.579,-0.0253982,0.00270673,-0.0310273
3.58,-0.0253727,0.00270401,-0.0309961
3.581,-0.0253472,0.00270129,-0.0309649
3.582,-0.0253217,0.00269857,-0.0309337
3.583,-0.0252962,0.00269586,-0.0309026
3.584,-0.0252707,0.00269315,-0.0308715
3.585,-0.0252453,0.00269044,-0.0308405
3.586,-0.0252199,0.00268773,-0.0308095
3.587,-0.0251945,0.00268503,-0.0307785
3.588,-0.0251692,0.00268233,-0.0307475
3.589,-0.0251439,0.00267963,-0.0307166
3.59,-0.0251186,0.00267693,-0.0306857
3.591,-0.0250933,0.00267424,-0.0306548
3.592,-0.0250681,0.00267155,-0.030624
3.593,-0.0250428,0.00266887,-0.0305932
3.594,-0.0250176,0.00266618,-0.0305624
3.595,-0.0249925,0.0026635,-0.0305316
3.596,-0.0249673,0.00266082,-0.0305009
3.597,-0.0249422,0.00265814,-0.0304703
3.598,-0.0249171,0.00265547,-0.0304396
3.599,-0.0248921,0.0026528,-0.030409
3.6,-0.024867,0.00265013,-0.0303784
3.601,-0.024842,0.00264747,-0.0303478
3.602,-0.024817,0.0026448,-0.0303173
3.603,-0.024792,0.00264214,-0.0302868
3.604,-0.0247671,0.00263949,-0.0302563
3.605,-0.0247422,0.00263683,-0.0302259
3.606,-0.0247173,0.00263418,-0.0301955
3.607,-0.0246924,0.00263153,-0.0301651
3.608,-0.0246676,0.00262888,-0.0301348
3.609,-0.0246428,0.00262624,-0.0301045
3.61,-0.024618,0.0026236,-0.0300742
3.611,-0.0245932,0.00262096,-0.0300439
3.612,-0.0245685,0.00261832,-0.0300137
3.613,-0.0245437,0.00261569,-0.0299835
3.614,-0.0245191,0.00261306,-0.0299533
3.615,-0.0244944,0.00261043,-0.0299232
3.616,-0.0244697,0.0026078,-0.0298931
3.617,-0.0244451,0.00260518,-0.029863
3.618,-0.0244205,0.00260256,-0.029833
3.619,-0.024396,0.00259994,-0.029803
3.62,-0.0243714,0.00259733,-0.029773
3.621,-0.0243469,0.00259471,-0.0297431
3.622,-0.0243224,0.0025921,-0.0297131
3.623,-0.0242979,0.0025895,-0.0296832
3.624,-0.0242735,0.00258689,-0.0296534
3.625,-0.0242491,0.00258429,-0.0296236
3.626,-0.0242247,0.00258169,-0.0295938
3.627,-0.0242003,0.00257909,-0.029564
3.628,-0.024176,0.0025765,-0.0295342
3.629,-0.0241516,0.00257391,-0.0295045
3.63,-0.0241273,0.00257132,-0.0294749
3.631,-0.0241031,0.00256873,-0.0294452
3.632,-0.0240788,0.00256615,-0.0294156
3.633,-0.0240546,0.00256357,-0.029386
3.634,-0.0240304,0.00256099,-0.0293564
3.635,-0.0240062,0.00255841,-0.0293269
3.636,-0.0239821,0.00255584,-0.0292974
3.637,-0.0239579,0.00255327,-0.0292679
3.638,-0.0239338,0.0025507,-0.0292385
3.639,-0.0239098,0.00254813,-0.0292091
3.64,-0.0238857,0.00254557,-0.0291797
3.641,-0.0238617,0.00254301,-0.0291503
3.642,-0.0238377,0.00254045,-0.029121
3.643,-0.0238137,0.0025379,-0.0290917
3.644,-0.0237897,0.00253535,-0.0290625
3.645,-0.0237658,0.0025328,-0.0290332
3.646,-0.0237419,0.00253025,-0.029004
