t,x,theta,u
1.38,-0.20341,4.01566,0.304304
1.381,-0.202397,4.00623,0.302405
1.382,-0.201379,3.99677,0.300511
1.383,-0.200355,3.98728,0.298621
1.384,-0.199328,3.97775,0.296736
1.385,-0.198295,3.96818,0.294855
1.386,-0.197257,3.95858,0.292978
1.387,-0.196215,3.94895,0.291106
1.388,-0.195168,3.93928,0.289238
1.389,-0.194116,3.92958,0.287374
1.39,-0.19306,3.91984,0.285515
1.391,-0.191998,3.91007,0.283659
1.392,-0.190932,3.90026,0.281808
1.393,-0.189861,3.89042,0.279962
1.394,-0.188785,3.88055,0.27812
1.395,-0.187704,3.87064,0.276282
1.396,-0.186619,3.86069,0.274448
1.397,-0.185529,3.85072,0.272618
1.398,-0.184434,3.84071,0.270793
1.399,-0.183334,3.83067,0.268972
1.4,-0.18223,3.82059,0.267155
1.401,-0.181121,3.81049,0.265343
1.402,-0.180007,3.80035,0.263535
1.403,-0.178889,3.79017,0.261731
1.404,-0.177766,3.77997,0.259931
1.405,-0.176638,3.76973,0.258135
1.406,-0.175506,3.75947,0.256344
1.407,-0.174369,3.74917,0.254557
1.408,-0.173228,3.73884,0.252774
1.409,-0.172082,3.72848,0.250995
1.41,-0.170932,3.71808,0.249221
1.411,-0.169778,3.70766,0.24745
1.412,-0.168619,3.69721,0.245684
1.413,-0.167455,3.68673,0.243922
1.414,-0.166288,3.67622,0.242164
1.415,-0.165116,3.66568,0.240411
1.416,-0.16394,3.65511,0.238661
1.417,-0.162759,3.64452,0.236916
1.418,-0.161575,3.63389,0.235175
1.419,-0.160386,3.62324,0.233438
1.42,-0.159194,3.61257,0.231705
1.421,-0.157997,3.60186,0.229976
1.422,-0.156797,3.59113,0.228251
1.423,-0.155593,3.58037,0.226531
1.424,-0.154384,3.56959,0.224814
1.425,-0.153173,3.55878,0.223102
1.426,-0.151957,3.54795,0.221394
1.427,-0.150738,3.5371,0.21969
1.428,-0.149515,3.52622,0.21799
1.429,-0.148289,3.51532,0.216294
1.43,-0.14706,3.50439,0.214602
1.431,-0.145827,3.49345,0.212914
1.432,-0.144591,3.48248,0.211231
1.433,-0.143351,3.47149,0.209551
1.434,-0.142109,3.46048,0.207875
1.435,-0.140864,3.44945,0.206204
1.436,-0.139615,3.4384,0.204536
1.437,-0.138364,3.42734,0.202873
1.438,-0.13711,3.41625,0.201214
1.439,-0.135854,3.40515,0.199558
1.44,-0.134594,3.39403,0.197907
1.441,-0.133333,3.38289,0.19626
1.442,-0.132069,3.37174,0.194616
1.443,-0.130802,3.36058,0.192977
1.444,-0.129534,3.3494,0.191342
1.445,-0.128263,3.3382,0.18971
1.446,-0.12699,3.327,0.188083
1.447,-0.125715,3.31578,0.18646
1.448,-0.124439,3.30455,0.18484
1.449,-0.123161,3.29331,0.183225
1.45,-0.121881,3.28205,0.181614
1.451,-0.120599,3.27079,0.180006
1.452,-0.119317,3.25952,0.178403
1.453,-0.118033,3.24824,0.176803
1.454,-0.116747,3.23696,0.175208
1.455,-0.115461,3.22566,0.173616
1.456,-0.114174,3.21437,0.172028
1.457,-0.112886,3.20306,0.170444
1.458,-0.111597,3.19175,0.168865
1.459,-0.110307,3.18044,0.167289
1.46,-0.109017,3.16913,0.165717
1.461,-0.107726,3.15781,0.164148
1.462,-0.106436,3.14649,0.162584
1.463,-0.105144,3.13517,0.161024
1.464,-0.103853,3.12385,0.159467
1.465,-0.102562,3.11253,0.157915
1.466,-0.101271,3.10121,0.156366
1.467,-0.0999802,3.08989,0.154821
1.468,-0.0986897,3.07858,0.15328
1.469,-0.0973997,3.06727,0.151743
1.47,-0.0961102,3.05596,0.15021
1.471,-0.0948214,3.04466,0.148681
1.472,-0.0935334,3.03337,0.147155
1.473,-0.0922463,3.02208,0.145633
1.474,-0.0909602,3.0108,0.144116
1.475,-0.0896751,2.99953,0.142602
1.476,-0.0883913,2.98826,0.141091
1.477,-0.0871088,2.97701,0.139585
1.478,-0.0858277,2.96576,0.138082
1.479,-0.0845482,2.95453,0.136583
1.48,-0.0832702,2.9433,0.135088
1.481,-0.081994,2.93209,0.133597
1.482,-0.0807196,2.92089,0.13211
1.483,-0.0794471,2.90971,0.130626
1.484,-0.0781766,2.89854,0.129146
1.485,-0.0769082,2.88738,0.12767
1.486,-0.075642,2.87624,0.126198
1.487,-0.0743781,2.86512,0.124729
1.488,-0.0731166,2.85401,0.123264
1.489,-0.0718575,2.84292,0.121803
1.49,-0.070601,2.83184,0.120346
1.491,-0.0693472,2.82079,0.118892
1.492,-0.068096,2.80975,0.117442
1.493,-0.0668477,2.79873,0.115996
1.494,-0.0656023,2.78774,0.114554
1.495,-0.0643598,2.77676,0.113115
1.496,-0.0631203,2.76581,0.11168
1.497,-0.061884,2.75487,0.110249
1.498,-0.0606509,2.74396,0.108821
1.499,-0.059421,2.73307,0.107397
1.5,-0.0581944,2.72221,0.105977
1.501,-0.0569712,2.71137,0.10456
1.502,-0.0557515,2.70055,0.103147
1.503,-0.0545353,2.68976,0.101738
1.504,-0.0533227,2.67899,0.100332
1.505,-0.0521137,2.66825,0.0989304
1.506,-0.0509084,2.65753,0.0975321
1.507,-0.0497068,2.64684,0.0961374
1.508,-0.0485091,2.63617,0.0947464
1.509,-0.0473152,2.62554,0.093359
1.51,-0.0461252,2.61493,0.0919752
1.511,-0.0449391,2.60435,0.0905951
1.512,-0.043757,2.59379,0.0892186
1.513,-0.042579,2.58327,0.0878456
1.514,-0.0414051,2.57277,0.0864763
1.515,-0.0402352,2.56231,0.0851106
1.516,-0.0390696,2.55187,0.0837485
1.517,-0.0379081,2.54146,0.0823899
1.518,-0.0367508,2.53108,0.0810349
1.519,-0.0355978,2.52074,0.0796835
1.52,-0.0344491,2.51042,0.0783357
1.521,-0.0333047,2.50013,0.0769915
1.522,-0.0321646,2.48988,0.0756507
1.523,-0.0310289,2.47966,0.0743136
1.524,-0.0298976,2.46947,0.07298
1.525,-0.0287706,2.45931,0.0716499
1.526,-0.0276482,2.44918,0.0703234
1.527,-0.0265301,2.43908,0.0690004
1.528,-0.0254166,2.42902,0.0676809
1.529,-0.0243075,2.41899,0.0663649
1.53,-0.0232029,2.40899,0.0650525
1.531,-0.0221028,2.39903,0.0637435
1.532,-0.0210072,2.3891,0.0624381
1.533,-0.0199162,2.3792,0.0611361
1.534,-0.0188297,2.36934,0.0598377
1.535,-0.0177477,2.35951,0.0585427
1.536,-0.0166702,2.34971,0.0572512
1.537,-0.0155974,2.33995,0.0559631
1.538,-0.014529,2.33022,0.0546786
1.539,-0.0134652,2.32053,0.0533975
1.54,-0.012406,2.31087,0.0521198
1.541,-0.0113513,2.30124,0.0508456
1.542,-0.0103012,2.29165,0.0495749
1.543,-0.00925558,2.28209,0.0483075
1.544,-0.00821452,2.27257,0.0470436
1.545,-0.00717799,2.26308,0.0457832
1.546,-0.00614599,2.25363,0.0445261
1.547,-0.0051185,2.24421,0.0432725
1.548,-0.00409552,2.23483,0.0420223
1.549,-0.00307704,2.22548,0.0407755
1.55,-0.00206304,2.21617,0.0395321
1.551,-0.00105352,2.20689,0.0382921
1.552,-4.84612e-05,2.19765,0.0370554
1.553,0.000952152,2.18844,0.0358222
1.554,0.00194833,2.17927,0.0345923
1.555,0.0029401,2.17013,0.0333658
1.556,0.00392746,2.16103,0.0321427
1.557,0.00491044,2.15196,0.0309229
1.558,0.00588905,2.14293,0.0297064
1.559,0.00686331,2.13394,0.0284934
1.56,0.00783325,2.12498,0.0272836
1.561,0.00879888,2.11605,0.0260772
1.562,0.00976022,2.10716,0.0248742
1.563,0.0107173,2.09831,0.0236744
1.564,0.0116701,2.08949,0.022478
1.565,0.0126187,2.08071,0.0212849
1.566,0.0135631,2.07196,0.0200951
1.567,0.0145034,2.06325,0.0189086
1.568,0.0154395,2.05457,0.0177254
1.569,0.0163714,2.04593,0.0165454
1.57,0.0172993,2.03732,0.0153688
1.571,0.018223,2.02875,0.0141955
1.572,0.0191428,2.02021,0.0130254
1.573,0.0200585,2.01171,0.0118586
1.574,0.0209702,2.00325,0.0106951
1.575,0.0218779,1.99482,0.00953479
1.576,0.0227817,1.98642,0.00837776
1.577,0.0236816,1.97806,0.00722398
1.578,0.0245776,1.96974,0.00607345
1.579,0.0254697,1.96145,0.00492614
1.58,0.026358,1.95319,0.00378207
1.581,0.0272425,1.94497,0.00264123
1.582,0.0281233,1.93679,0.0015036
1.583,0.0290003,1.92864,0.000369188
1.584,0.0298736,1.92053,-0.000762017
1.585,0.0307432,1.91245,-0.00189002
1.586,0.0316091,1.9044,-0.00301482
1.587,0.0324715,1.89639,-0.00413644
1.588,0.0333303,1.88842,-0.00525487
1.589,0.0341855,1.88048,-0.00637011
1.59,0.0350371,1.87257,-0.00748218
1.591,0.0358853,1.8647,-0.00859109
1.592,0.0367301,1.85686,-0.00969682
1.593,0.0375714,1.84906,-0.0107994
1.594,0.0384093,1.8413,-0.0118988
1.595,0.0392438,1.83356,-0.0129951
1.596,0.040075,1.82586,-0.0140882
1.597,0.0409029,1.8182,-0.0151782
1.598,0.0417275,1.81057,-0.0162651
1.599,0.0425489,1.80298,-0.0173489
1.6,0.0433671,1.79542,-0.0184295
1.601,0.0441821,1.78789,-0.019507
1.602,0.044994,1.7804,-0.0205814
1.603,0.0458028,1.77294,-0.0216527
1.604,0.0466085,1.76552,-0.0227209
1.605,0.0474112,1.75813,-0.023786
1.606,0.0482108,1.75077,-0.024848
1.607,0.0490075,1.74345,-0.025907
1.608,0.0498013,1.73616,-0.0269628
1.609,0.0505921,1.72891,-0.0280156
1.61,0.0513801,1.72168,-0.0290653
1.611,0.0521652,1.7145,-0.030112
1.612,0.0529475,1.70735,-0.0311556
1.613,0.053727,1.70023,-0.0321962
1.614,0.0545038,1.69314,-0.0332337
1.615,0.0552779,1.68609,-0.0342682
1.616,0.0560492,1.67907,-0.0352996
1.617,0.056818,1.67208,-0.0363281
1.618,0.0575841,1.66513,-0.0373535
1.619,0.0583477,1.65821,-0.0383758
1.62,0.0591086,1.65133,-0.0393952
1.621,0.0598671,1.64448,-0.0404116
1.622,0.0606231,1.63766,-0.041425
1.623,0.0613766,1.63087,-0.0424353
1.624,0.0621278,1.62412,-0.0434427
1.625,0.0628765,1.6174,-0.0444471
1.626,0.0636228,1.61072,-0.0454485
1.627,0.0643669,1.60406,-0.046447
1.628,0.0651086,1.59744,-0.0474425
1.629,0.0658481,1.59085,-0.048435
1.63,0.0665853,1.5843,-0.0494245
1.631,0.0673204,1.57778,-0.0504112
1.632,0.0680533,1.57129,-0.0513948
1.633,0.068784,1.56483,-0.0523755
1.634,0.0695126,1.55841,-0.0533533
1.635,0.0702392,1.55202,-0.0543282
1.636,0.0709637,1.54566,-0.0553001
1.637,0.0716862,1.53933,-0.0562691
1.638,0.0724067,1.53304,-0.0572352
1.639,0.0731252,1.52678,-0.0581984
1.64,0.0738418,1.52055,-0.0591587
1.641,0.0745566,1.51435,-0.0601161
1.642,0.0752694,1.50819,-0.0610706
1.643,0.0759804,1.50206,-0.0620222
1.644,0.0766897,1.49596,-0.0629709
1.645,0.0773971,1.48989,-0.0639168
1.646,0.0781028,1.48386,-0.0648598
1.647,0.0788068,1.47785,-0.0657999
1.648,0.079509,1.47188,-0.0667371
1.649,0.0802096,1.46594,-0.0676715
1.65,0.0809086,1.46004,-0.0686031
1.651,0.081606,1.45416,-0.0695318
1.652,0.0823018,1.44832,-0.0704577
1.653,0.0829961,1.4425,-0.0713807
1.654,0.0836888,1.43673,-0.0723009
1.655,0.08438,1.43098,-0.0732183
1.656,0.0850698,1.42526,-0.0741328
1.657,0.0857581,1.41958,-0.0750446
1.658,0.086445,1.41392,-0.0759535
1.659,0.0871305,1.4083,-0.0768596
1.66,0.0878147,1.40271,-0.077763
1.661,0.0884975,1.39715,-0.0786635
1.662,0.089179,1.39163,-0.0795613
1.663,0.0898593,1.38613,-0.0804562
1.664,0.0905383,1.38067,-0.0813484
1.665,0.091216,1.37523,-0.0822379
1.666,0.0918926,1.36983,-0.0831245
1.667,0.0925679,1.36446,-0.0840084
1.668,0.0932422,1.35912,-0.0848896
1.669,0.0939153,1.35381,-0.0857679
1.67,0.0945872,1.34854,-0.0866436
1.671,0.0952581,1.34329,-0.0875165
1.672,0.095928,1.33808,-0.0883867
1.673,0.0965968,1.33289,-0.0892541
1.674,0.0972646,1.32774,-0.0901188
1.675,0.0979315,1.32262,-0.0909808
1.676,0.0985973,1.31753,-0.0918401
1.677,0.0992623,1.31247,-0.0926967
1.678,0.0999263,1.30744,-0.0935506
1.679,0.100589,1.30244,-0.0944017
1.68,0.101252,1.29747,-0.0952502
1.681,0.101913,1.29254,-0.096096
1.682,0.102574,1.28763,-0.0969391
1.683,0.103233,1.28275,-0.0977795
1.684,0.103892,1.27791,-0.0986173
1.685,0.104551,1.2731,-0.0994524
1.686,0.105208,1.26831,-0.100285
1.687,0.105865,1.26356,-0.101115
1.688,0.106521,1.25884,-0.101942
1.689,0.107177,1.25414,-0.102766
1.69,0.107831,1.24948,-0.103588
1.691,0.108485,1.24485,-0.104407
1.692,0.109139,1.24025,-0.105224
1.693,0.109792,1.23568,-0.106038
1.694,0.110444,1.23114,-0.106849
1.695,0.111096,1.22663,-0.107658
1.696,0.111747,1.22215,-0.108464
1.697,0.112398,1.2177,-0.109267
1.698,0.113049,1.21328,-0.110068
1.699,0.113698,1.20889,-0.110866
1.7,0.114348,1.20453,-0.111662
1.701,0.114997,1.2002,-0.112455
1.702,0.115645,1.1959,-0.113246
1.703,0.116293,1.19163,-0.114034
1.704,0.116941,1.18739,-0.114819
1.705,0.117588,1.18318,-0.115602
1.706,0.118235,1.179,-0.116382
1.707,0.118882,1.17485,-0.11716
1.708,0.119528,1.17072,-0.117935
1.709,0.120174,1.16663,-0.118707
1.71,0.12082,1.16257,-0.119477
1.711,0.121466,1.15854,-0.120245
1.712,0.122111,1.15454,-0.12101
1.713,0.122756,1.15057,-0.121772
1.714,0.123401,1.14662,-0.122532
1.715,0.124045,1.14271,-0.12329
1.716,0.12469,1.13883,-0.124045
1.717,0.125334,1.13497,-0.124797
1.718,0.125978,1.13115,-0.125547
1.719,0.126622,1.12735,-0.126294
1.72,0.127266,1.12358,-0.127039
1.721,0.12791,1.11985,-0.127782
1.722,0.128554,1.11614,-0.128522
1.723,0.129197,1.11246,-0.129259
1.724,0.129841,1.10881,-0.129994
1.725,0.130484,1.10519,-0.130727
1.726,0.131128,1.1016,-0.131457
1.727,0.131771,1.09804,-0.132184
1.728,0.132415,1.09451,-0.132909
1.729,0.133058,1.091,-0.133632
1.73,0.133701,1.08753,-0.134352
1.731,0.134345,1.08408,-0.13507
1.732,0.134988,1.08067,-0.135786
1.733,0.135632,1.07728,-0.136499
1.734,0.136276,1.07392,-0.137209
1.735,0.136919,1.07059,-0.137917
1.736,0.137563,1.06729,-0.138623
1.737,0.138207,1.06402,-0.139326
1.738,0.138851,1.06078,-0.140027
1.739,0.139495,1.05756,-0.140726
1.74,0.14014,1.05438,-0.141422
1.741,0.140784,1.05122,-0.142116
1.742,0.141429,1.04809,-0.142807
1.743,0.142074,1.04499,-0.143496
1.744,0.142719,1.04192,-0.144183
1.745,0.143364,1.03888,-0.144867
1.746,0.144009,1.03586,-0.145549
1.747,0.144655,1.03288,-0.146228
1.748,0.145301,1.02992,-0.146905
1.749,0.145947,1.02699,-0.14758
1.75,0.146593,1.02409,-0.148252
1.751,0.14724,1.02122,-0.148923
1.752,0.147887,1.01838,-0.14959
1.753,0.148534,1.01556,-0.150256
1.754,0.149181,1.01277,-0.150919
1.755,0.149829,1.01001,-0.15158
1.756,0.150477,1.00728,-0.152238
1.757,0.151125,1.00458,-0.152894
1.758,0.151774,1.00191,-0.153548
1.759,0.152423,0.999262,-0.1542
1.76,0.153072,0.996644,-0.154849
1.761,0.153722,0.994055,-0.155496
1.762,0.154372,0.991493,-0.156141
1.763,0.155022,0.988959,-0.156783
1.764,0.155673,0.986454,-0.157423
1.765,0.156324,0.983976,-0.158061
1.766,0.156976,0.981526,-0.158697
1.767,0.157628,0.979105,-0.15933
1.768,0.15828,0.976711,-0.159961
1.769,0.158933,0.974345,-0.16059
1.77,0.159586,0.972006,-0.161216
1.771,0.16024,0.969696,-0.161841
1.772,0.160894,0.967413,-0.162463
1.773,0.161548,0.965159,-0.163082
1.774,0.162203,0.962932,-0.1637
1.775,0.162859,0.960732,-0.164315
1.776,0.163514,0.95856,-0.164929
1.777,0.164171,0.956416,-0.165539
1.778,0.164828,0.9543,-0.166148
1.779,0.165485,0.952211,-0.166755
1.78,0.166143,0.95015,-0.167359
1.781,0.166801,0.948116,-0.167961
1.782,0.16746,0.94611,-0.168561
1.783,0.168119,0.944131,-0.169159
1.784,0.168778,0.94218,-0.169754
1.785,0.169439,0.940256,-0.170348
1.786,0.1701,0.93836,-0.170939
1.787,0.170761,0.936491,-0.171528
1.788,0.171423,0.93465,-0.172115
1.789,0.172085,0.932835,-0.172699
1.79,0.172748,0.931049,-0.173282
1.791,0.173411,0.929289,-0.173862
1.792,0.174075,0.927557,-0.17444
1.793,0.17474,0.925852,-0.175016
1.794,0.175405,0.924174,-0.17559
1.795,0.176071,0.922524,-0.176162
1.796,0.176737,0.920901,-0.176732
1.797,0.177404,0.919305,-0.177299
1.798,0.178071,0.917736,-0.177865
1.799,0.178739,0.916194,-0.178428
1.8,0.179408,0.914679,-0.178989
1.801,0.180077,0.913192,-0.179548
1.802,0.180747,0.911732,-0.180105
1.803,0.181417,0.910298,-0.18066
1.804,0.182088,0.908892,-0.181213
1.805,0.182759,0.907513,-0.181764
1.806,0.183432,0.90616,-0.182312
1.807,0.184104,0.904835,-0.182859
1.808,0.184778,0.903537,-0.183403
1.809,0.185452,0.902266,-0.183946
1.81,0.186126,0.901021,-0.184486
1.811,0.186801,0.899804,-0.185024
1.812,0.187477,0.898613,-0.18556
1.813,0.188154,0.897449,-0.186094
1.814,0.188831,0.896313,-0.186626
1.815,0.189509,0.895203,-0.187156
1.816,0.190187,0.89412,-0.187684
1.817,0.190866,0.893063,-0.18821
1.818,0.191546,0.892034,-0.188734
1.819,0.192226,0.891031,-0.189256
1.82,0.192907,0.890055,-0.189776
1.821,0.193588,0.889106,-0.190294
1.822,0.194271,0.888184,-0.19081
1.823,0.194954,0.887288,-0.191324
1.824,0.195637,0.88642,-0.191835
1.825,0.196321,0.885577,-0.192345
1.826,0.197006,0.884762,-0.192853
1.827,0.197692,0.883973,-0.193359
1.828,0.198378,0.883211,-0.193863
1.829,0.199065,0.882476,-0.194365
1.83,0.199752,0.881767,-0.194865
1.831,0.20044,0.881085,-0.195362
1.832,0.201129,0.88043,-0.195858
1.833,0.201819,0.879801,-0.196352
1.834,0.202509,0.879199,-0.196844
1.835,0.2032,0.878623,-0.197334
1.836,0.203891,0.878074,-0.197823
1.837,0.204584,0.877552,-0.198309
1.838,0.205276,0.877056,-0.198793
1.839,0.20597,0.876587,-0.199275
1.84,0.206664,0.876144,-0.199755
1.841,0.207359,0.875728,-0.200234
1.842,0.208055,0.875339,-0.20071
1.843,0.208751,0.874976,-0.201185
1.844,0.209448,0.874639,-0.201657
1.845,0.210146,0.874329,-0.202128
1.846,0.210844,0.874046,-0.202597
1.847,0.211543,0.873789,-0.203064
1.848,0.212242,0.873559,-0.203529
1.849,0.212943,0.873355,-0.203992
1.85,0.213644,0.873178,-0.204453
1.851,0.214346,0.873027,-0.204912
1.852,0.215048,0.872903,-0.20537
1.853,0.215751,0.872806,-0.205825
1.854,0.216455,0.872734,-0.206279
1.855,0.217159,0.87269,-0.206731
1.856,0.217864,0.872672,-0.207181
1.857,0.21857,0.87268,-0.207629
1.858,0.219276,0.872715,-0.208075
1.859,0.219984,0.872776,-0.208519
1.86,0.220691,0.872864,-0.208962
1.861,0.2214,0.872979,-0.209402
1.862,0.222109,0.873119,-0.209841
1.863,0.222819,0.873287,-0.210278
1.864,0.223529,0.873481,-0.210713
1.865,0.22424,0.873701,-0.211147
1.866,0.224952,0.873948,-0.211578
1.867,0.225665,0.874221,-0.212008
1.868,0.226378,0.874521,-0.212436
1.869,0.227092,0.874848,-0.212862
1.87,0.227806,0.875201,-0.213286
1.871,0.228522,0.87558,-0.213708
1.872,0.229238,0.875986,-0.214129
1.873,0.229954,0.876419,-0.214547
1.874,0.230671,0.876878,-0.214964
1.875,0.231389,0.877364,-0.21538
1.876,0.232108,0.877876,-0.215793
1.877,0.232827,0.878415,-0.216205
1.878,0.233547,0.87898,-0.216615
1.879,0.234267,0.879572,-0.217023
1.88,0.234988,0.880191,-0.217429
1.881,0.23571,0.880836,-0.217834
1.882,0.236432,0.881507,-0.218236
1.883,0.237156,0.882206,-0.218637
1.884,0.237879,0.88293,-0.219037
1.885,0.238604,0.883682,-0.219434
1.886,0.239329,0.88446,-0.21983
1.887,0.240054,0.885265,-0.220224
1.888,0.240781,0.886096,-0.220616
1.889,0.241507,0.886955,-0.221007
1.89,0.242235,0.887839,-0.221396
1.891,0.242963,0.888751,-0.221783
1.892,0.243692,0.889689,-0.222168
1.893,0.244421,0.890654,-0.222552
1.894,0.245151,0.891645,-0.222934
1.895,0.245882,0.892664,-0.223314
1.896,0.246613,0.893709,-0.223693
1.897,0.247345,0.894781,-0.224069
1.898,0.248077,0.895879,-0.224445
1.899,0.248811,0.897004,-0.224818
1.9,0.249544,0.898157,-0.22519
1.901,0.250278,0.899336,-0.22556
1.902,0.251013,0.900541,-0.225928
1.903,0.251749,0.901774,-0.226295
1.904,0.252485,0.903033,-0.22666
1.905,0.253221,0.90432,-0.227023
1.906,0.253958,0.905633,-0.227385
1.907,0.254696,0.906973,-0.227745
1.908,0.255435,0.90834,-0.228103
1.909,0.256173,0.909734,-0.22846
1.91,0.256913,0.911155,-0.228815
1.911,0.257653,0.912603,-0.229169
1.912,0.258393,0.914078,-0.22952
1.913,0.259134,0.91558,-0.229871
1.914,0.259876,0.917109,-0.230219
1.915,0.260618,0.918665,-0.230566
1.916,0.261361,0.920248,-0.230911
1.917,0.262104,0.921858,-0.231255
1.918,0.262848,0.923496,-0.231597
1.919,0.263592,0.92516,-0.231937
1.92,0.264337,0.926852,-0.232276
1.921,0.265082,0.92857,-0.232613
1.922,0.265828,0.930316,-0.232949
1.923,0.266574,0.932089,-0.233283
1.924,0.267321,0.933889,-0.233615
1.925,0.268068,0.935717,-0.233946
1.926,0.268816,0.937572,-0.234275
1.927,0.269564,0.939454,-0.234603
1.928,0.270313,0.941363,-0.234929
1.929,0.271062,0.9433,-0.235253
1.93,0.271811,0.945264,-0.235576
1.931,0.272561,0.947256,-0.235897
1.932,0.273312,0.949275,-0.236217
1.933,0.274063,0.951321,-0.236535
1.934,0.274814,0.953395,-0.236852
1.935,0.275566,0.955496,-0.237167
1.936,0.276318,0.957625,-0.23748
1.937,0.27707,0.959781,-0.237792
1.938,0.277823,0.961965,-0.238103
1.939,0.278577,0.964176,-0.238411
1.94,0.27933,0.966415,-0.238719
1.941,0.280084,0.968682,-0.239025
1.942,0.280839,0.970976,-0.239329
1.943,0.281594,0.973298,-0.239632
1.944,0.282349,0.975647,-0.239933
1.945,0.283104,0.978025,-0.240232
1.946,0.28386,0.98043,-0.240531
1.947,0.284616,0.982863,-0.240827
1.948,0.285373,0.985323,-0.241122
1.949,0.28613,0.987812,-0.241416
1.95,0.286887,0.990328,-0.241708
1.951,0.287644,0.992873,-0.241999
1.952,0.288402,0.995445,-0.242288
1.953,0.28916,0.998045,-0.242576
1.954,0.289918,1.00067,-0.242862
1.955,0.290677,1.00333,-0.243147
1.956,0.291436,1.00601,-0.24343
1.957,0.292195,1.00873,-0.243712
1.958,0.292954,1.01147,-0.243992
1.959,0.293713,1.01423,-0.244271
1.96,0.294473,1.01703,-0.244548
1.961,0.295233,1.01985,-0.244824
1.962,0.295993,1.02271,-0.245098
1.963,0.296753,1.02559,-0.245371
1.964,0.297513,1.0285,-0.245643
1.965,0.298274,1.03144,-0.245913
1.966,0.299035,1.0344,-0.246182
1.967,0.299796,1.0374,-0.246449
1.968,0.300557,1.04042,-0.246714
1.969,0.301318,1.04347,-0.246979
1.97,0.302079,1.04655,-0.247242
1.971,0.30284,1.04966,-0.247503
1.972,0.303602,1.05279,-0.247763
1.973,0.304363,1.05596,-0.248022
1.974,0.305124,1.05915,-0.248279
1.975,0.305886,1.06237,-0.248535
1.976,0.306648,1.06562,-0.248789
1.977,0.307409,1.0689,-0.249042
1.978,0.308171,1.07221,-0.249294
1.979,0.308932,1.07555,-0.249544
1.98,0.309694,1.07891,-0.249793
1.981,0.310455,1.08231,-0.25004
1.982,0.311217,1.08573,-0.250286
1.983,0.311978,1.08918,-0.250531
1.984,0.31274,1.09266,-0.250774
1.985,0.313501,1.09617,-0.251016
1.986,0.314262,1.09971,-0.251256
1.987,0.315023,1.10328,-0.251496
1.988,0.315784,1.10687,-0.251733
1.989,0.316545,1.1105,-0.25197
1.99,0.317306,1.11416,-0.252205
1.991,0.318066,1.11784,-0.252439
1.992,0.318826,1.12155,-0.252671
1.993,0.319586,1.12529,-0.252902
1.994,0.320346,1.12906,-0.253131
1.995,0.321106,1.13287,-0.25336
1.996,0.321865,1.13669,-0.253587
1.997,0.322624,1.14055,-0.253812
1.998,0.323383,1.14444,-0.254037
1.999,0.324142,1.14836,-0.25426
2,0.3249,1.15231,-0.254481
2.001,0.325658,1.15628,-0.254702
