t,x,theta,u
2.991,-0.107319,0.0118652,-0.138188
2.992,-0.107205,0.011855,-0.138064
2.993,-0.107091,0.0118448,-0.137941
2.994,-0.106978,0.0118345,-0.137818
2.995,-0.106865,0.0118243,-0.137695
2.996,-0.106752,0.0118141,-0.137571
2.997,-0.106639,0.0118039,-0.137448
2.998,-0.106526,0.0117937,-0.137325
2.999,-0.106413,0.0117835,-0.137202
3,-0.1063,0.0117733,-0.13708
3.001,-0.106188,0.0117631,-0.136957
3.002,-0.106075,0.0117529,-0.136834
3.003,-0.105963,0.0117427,-0.136712
3.004,-0.105851,0.0117325,-0.136589
3.005,-0.105739,0.0117223,-0.136466
3.006,-0.105627,0.0117122,-0.136344
3.007,-0.105515,0.011702,-0.136222
3.008,-0.105403,0.0116918,-0.136099
3.009,-0.105291,0.0116817,-0.135977
3.01,-0.10518,0.0116715,-0.135855
3.011,-0.105068,0.0116614,-0.135733
3.012,-0.104957,0.0116512,-0.135611
3.013,-0.104846,0.0116411,-0.135489
3.014,-0.104735,0.011631,-0.135367
3.015,-0.104624,0.0116209,-0.135245
3.016,-0.104513,0.0116107,-0.135124
3.017,-0.104402,0.0116006,-0.135002
3.018,-0.104292,0.0115905,-0.13488
3.019,-0.104181,0.0115804,-0.134759
3.02,-0.104071,0.0115703,-0.134638
3.021,-0.10396,0.0115602,-0.134516
3.022,-0.10385,0.0115501,-0.134395
3.023,-0.10374,0.01154,-0.134274
3.024,-0.10363,0.0115299,-0.134153
3.025,-0.10352,0.0115199,-0.134031
3.026,-0.10341,0.0115098,-0.13391
3.027,-0.103301,0.0114997,-0.13379
3.028,-0.103191,0.0114897,-0.133669
3.029,-0.103082,0.0114796,-0.133548
3.03,-0.102973,0.0114696,-0.133427
3.031,-0.102863,0.0114595,-0.133307
3.032,-0.102754,0.0114495,-0.133186
3.033,-0.102645,0.0114395,-0.133066
3.034,-0.102536,0.0114294,-0.132945
3.035,-0.102428,0.0114194,-0.132825
3.036,-0.102319,0.0114094,-0.132705
3.037,-0.102211,0.0113994,-0.132584
3.038,-0.102102,0.0113894,-0.132464
3.039,-0.101994,0.0113794,-0.132344
3.04,-0.101886,0.0113694,-0.132224
3.041,-0.101778,0.0113594,-0.132104
3.042,-0.10167,0.0113494,-0.131984
3.043,-0.101562,0.0113394,-0.131865
3.044,-0.101454,0.0113294,-0.131745
3.045,-0.101346,0.0113194,-0.131625
3.046,-0.101239,0.0113095,-0.131506
3.047,-0.101131,0.0112995,-0.131386
3.048,-0.101024,0.0112896,-0.131267
3.049,-0.100917,0.0112796,-0.131148
3.05,-0.10081,0.0112697,-0.131028
3.051,-0.100703,0.0112597,-0.130909
3.052,-0.100596,0.0112498,-0.13079
3.053,-0.100489,0.0112399,-0.130671
3.054,-0.100382,0.0112299,-0.130552
3.055,-0.100276,0.01122,-0.130433
3.056,-0.100169,0.0112101,-0.130315
3.057,-0.100063,0.0112002,-0.130196
3.058,-0.0999568,0.0111903,-0.130077
3.059,-0.0998507,0.0111804,-0.129959
3.06,-0.0997447,0.0111705,-0.12984
3.061,-0.0996388,0.0111606,-0.129722
3.062,-0.099533,0.0111507,-0.129603
3.063,-0.0994273,0.0111409,-0.129485
3.064,-0.0993217,0.011131,-0.129367
3.065,-0.0992162,0.0111211,-0.129249
3.066,-0.0991109,0.0111113,-0.129131
3.067,-0.0990056,0.0111014,-0.129013
3.068,-0.0989005,0.0110916,-0.128895
3.069,-0.0987954,0.0110817,-0.128777
3.07,-0.0986905,0.0110719,-0.128659
3.071,-0.0985856,0.011062,-0.128542
3.072,-0.0984809,0.0110522,-0.128424
3.073,-0.0983763,0.0110424,-0.128306
3.074,-0.0982718,0.0110326,-0.128189
3.075,-0.0981674,0.0110228,-0.128072
3.076,-0.0980631,0.011013,-0.127954
3.077,-0.0979589,0.0110032,-0.127837
3.078,-0.0978548,0.0109934,-0.12772
3.079,-0.0977508,0.0109836,-0.127603
3.08,-0.0976469,0.0109738,-0.127486
3.081,-0.0975432,0.010964,-0.127369
3.082,-0.0974395,0.0109542,-0.127252
3.083,-0.0973359,0.0109445,-0.127135
3.084,-0.0972325,0.0109347,-0.127018
3.085,-0.0971292,0.0109249,-0.126902
3.086,-0.0970259,0.0109152,-0.126785
3.087,-0.0969228,0.0109055,-0.126669
3.088,-0.0968197,0.0108957,-0.126552
3.089,-0.0967168,0.010886,-0.126436
3.09,-0.096614,0.0108762,-0.12632
3.091,-0.0965113,0.0108665,-0.126204
3.092,-0.0964087,0.0108568,-0.126088
3.093,-0.0963062,0.0108471,-0.125971
3.094,-0.0962038,0.0108374,-0.125856
3.095,-0.0961015,0.0108277,-0.12574
3.096,-0.0959993,0.010818,-0.125624
3.097,-0.0958972,0.0108083,-0.125508
3.098,-0.0957952,0.0107986,-0.125392
3.099,-0.0956934,0.0107889,-0.125277
3.1,-0.0955916,0.0107793,-0.125161
3.101,-0.0954899,0.0107696,-0.125046
3.102,-0.0953883,0.0107599,-0.124931
3.103,-0.0952869,0.0107503,-0.124815
3.104,-0.0951855,0.0107406,-0.1247
3.105,-0.0950843,0.010731,-0.124585
3.106,-0.0949831,0.0107213,-0.12447
3.107,-0.0948821,0.0107117,-0.124355
3.108,-0.0947811,0.0107021,-0.12424
3.109,-0.0946803,0.0106925,-0.124125
3.11,-0.0945796,0.0106828,-0.124011
3.111,-0.0944789,0.0106732,-0.123896
3.112,-0.0943784,0.0106636,-0.123781
3.113,-0.094278,0.010654,-0.123667
3.114,-0.0941776,0.0106444,-0.123552
3.115,-0.0940774,0.0106348,-0.123438
3.116,-0.0939773,0.0106253,-0.123324
3.117,-0.0938773,0.0106157,-0.12321
3.118,-0.0937774,0.0106061,-0.123095
3.119,-0.0936776,0.0105965,-0.122981
3.12,-0.0935778,0.010587,-0.122867
3.121,-0.0934782,0.0105774,-0.122753
3.122,-0.0933787,0.0105679,-0.12264
3.123,-0.0932793,0.0105583,-0.122526
3.124,-0.09318,0.0105488,-0.122412
3.125,-0.0930808,0.0105393,-0.122299
3.126,-0.0929817,0.0105297,-0.122185
3.127,-0.0928827,0.0105202,-0.122072
3.128,-0.0927838,0.0105107,-0.121958
3.129,-0.092685,0.0105012,-0.121845
3.13,-0.0925864,0.0104917,-0.121732
3.131,-0.0924878,0.0104822,-0.121619
3.132,-0.0923893,0.0104727,-0.121506
3.133,-0.0922909,0.0104632,-0.121393
3.134,-0.0921926,0.0104537,-0.12128
3.135,-0.0920944,0.0104443,-0.121167
3.136,-0.0919963,0.0104348,-0.121054
3.137,-0.0918983,0.0104253,-0.120942
3.138,-0.0918005,0.0104159,-0.120829
3.139,-0.0917027,0.0104064,-0.120716
3.14,-0.091605,0.010397,-0.120604
3.141,-0.0915074,0.0103875,-0.120492
3.142,-0.0914099,0.0103781,-0.120379
3.143,-0.0913125,0.0103687,-0.120267
3.144,-0.0912152,0.0103592,-0.120155
3.145,-0.0911181,0.0103498,-0.120043
3.146,-0.091021,0.0103404,-0.119931
3.147,-0.090924,0.010331,-0.119819
3.148,-0.0908271,0.0103216,-0.119707
3.149,-0.0907303,0.0103122,-0.119595
3.15,-0.0906336,0.0103028,-0.119484
3.151,-0.090537,0.0102935,-0.119372
3.152,-0.0904406,0.0102841,-0.119261
3.153,-0.0903442,0.0102747,-0.119149
3.154,-0.0902479,0.0102653,-0.119038
3.155,-0.0901517,0.010256,-0.118927
3.156,-0.0900556,0.0102466,-0.118815
3.157,-0.0899596,0.0102373,-0.118704
3.158,-0.0898637,0.0102279,-0.118593
3.159,-0.0897679,0.0102186,-0.118482
3.16,-0.0896722,0.0102093,-0.118371
3.161,-0.0895766,0.0102,-0.118261
3.162,-0.0894811,0.0101906,-0.11815
3.163,-0.0893857,0.0101813,-0.118039
3.164,-0.0892904,0.010172,-0.117929
3.165,-0.0891952,0.0101627,-0.117818
3.166,-0.0891001,0.0101534,-0.117708
3.167,-0.0890051,0.0101441,-0.117597
3.168,-0.0889102,0.0101349,-0.117487
3.169,-0.0888154,0.0101256,-0.117377
3.17,-0.0887206,0.0101163,-0.117267
3.171,-0.088626,0.0101071,-0.117157
3.172,-0.0885315,0.0100978,-0.117047
3.173,-0.0884371,0.0100885,-0.116937
3.174,-0.0883427,0.0100793,-0.116827
3.175,-0.0882485,0.0100701,-0.116717
3.176,-0.0881544,0.0100608,-0.116608
3.177,-0.0880603,0.0100516,-0.116498
3.178,-0.0879664,0.0100424,-0.116388
3.179,-0.0878726,0.0100332,-0.116279
3.18,-0.0877788,0.0100239,-0.11617
3.181,-0.0876852,0.0100147,-0.11606
3.182,-0.0875916,0.0100055,-0.115951
3.183,-0.0874982,0.00999635,-0.115842
3.184,-0.0874048,0.00998716,-0.115733
3.185,-0.0873115,0.00997798,-0.115624
3.186,-0.0872184,0.00996881,-0.115515
3.187,-0.0871253,0.00995964,-0.115406
3.188,-0.0870323,0.00995047,-0.115298
3.189,-0.0869394,0.00994132,-0.115189
3.19,-0.0868466,0.00993216,-0.11508
3.191,-0.086754,0.00992302,-0.114972
3.192,-0.0866614,0.00991388,-0.114864
3.193,-0.0865689,0.00990475,-0.114755
3.194,-0.0864765,0.00989562,-0.114647
3.195,-0.0863842,0.0098865,-0.114539
3.196,-0.0862919,0.00987738,-0.114431
3.197,-0.0861998,0.00986827,-0.114323
3.198,-0.0861078,0.00985917,-0.114215
3.199,-0.0860159,0.00985007,-0.114107
3.2,-0.085924,0.00984098,-0.113999
3.201,-0.0858323,0.0098319,-0.113891
3.202,-0.0857407,0.00982282,-0.113784
3.203,-0.0856491,0.00981374,-0.113676
3.204,-0.0855577,0.00980468,-0.113569
3.205,-0.0854663,0.00979561,-0.113461
3.206,-0.085375,0.00978656,-0.113354
3.207,-0.0852839,0.00977751,-0.113247
3.208,-0.0851928,0.00976847,-0.11314
3.209,-0.0851018,0.00975943,-0.113032
3.21,-0.0850109,0.0097504,-0.112925
3.211,-0.0849201,0.00974137,-0.112819
3.212,-0.0848294,0.00973235,-0.112712
3.213,-0.0847388,0.00972334,-0.112605
3.214,-0.0846483,0.00971433,-0.112498
3.215,-0.0845579,0.00970533,-0.112392
3.216,-0.0844675,0.00969634,-0.112285
3.217,-0.0843773,0.00968735,-0.112179
3.218,-0.0842872,0.00967836,-0.112072
3.219,-0.0841971,0.00966939,-0.111966
3.22,-0.0841072,0.00966042,-0.11186
3.221,-0.0840173,0.00965145,-0.111754
3.222,-0.0839275,0.00964249,-0.111647
3.223,-0.0838378,0.00963354,-0.111541
3.224,-0.0837483,0.00962459,-0.111436
3.225,-0.0836588,0.00961565,-0.11133
3.226,-0.0835694,0.00960672,-0.111224
3.227,-0.0834801,0.00959779,-0.111118
3.228,-0.0833909,0.00958887,-0.111013
3.229,-0.0833017,0.00957995,-0.110907
3.23,-0.0832127,0.00957104,-0.110802
3.231,-0.0831238,0.00956213,-0.110696
3.232,-0.0830349,0.00955324,-0.110591
3.233,-0.0829462,0.00954434,-0.110486
3.234,-0.0828575,0.00953546,-0.110381
3.235,-0.0827689,0.00952658,-0.110276
3.236,-0.0826805,0.0095177,-0.110171
3.237,-0.0825921,0.00950884,-0.110066
3.238,-0.0825038,0.00949997,-0.109961
3.239,-0.0824156,0.00949112,-0.109856
3.24,-0.0823275,0.00948227,-0.109751
3.241,-0.0822394,0.00947342,-0.109647
3.242,-0.0821515,0.00946459,-0.109542
3.243,-0.0820637,0.00945576,-0.109438
3.244,-0.0819759,0.00944693,-0.109334
3.245,-0.0818883,0.00943811,-0.109229
3.246,-0.0818007,0.0094293,-0.109125
3.247,-0.0817132,0.00942049,-0.109021
3.248,-0.0816258,0.00941169,-0.108917
3.249,-0.0815385,0.0094029,-0.108813
3.25,-0.0814513,0.00939411,-0.108709
3.251,-0.0813642,0.00938532,-0.108605
3.252,-0.0812772,0.00937655,-0.108502
3.253,-0.0811903,0.00936778,-0.108398
3.254,-0.0811034,0.00935901,-0.108294
3.255,-0.0810167,0.00935025,-0.108191
3.256,-0.08093,0.0093415,-0.108087
3.257,-0.0808434,0.00933276,-0.107984
3.258,-0.0807569,0.00932402,-0.107881
3.259,-0.0806705,0.00931528,-0.107778
3.26,-0.0805842,0.00930655,-0.107674
3.261,-0.080498,0.00929783,-0.107571
3.262,-0.0804119,0.00928912,-0.107468
3.263,-0.0803259,0.00928041,-0.107366
3.264,-0.0802399,0.0092717,-0.107263
3.265,-0.0801541,0.00926301,-0.10716
3.266,-0.0800683,0.00925432,-0.107057
3.267,-0.0799826,0.00924563,-0.106955
3.268,-0.079897,0.00923695,-0.106852
3.269,-0.0798115,0.00922828,-0.10675
3.27,-0.0797261,0.00921961,-0.106648
3.271,-0.0796408,0.00921095,-0.106545
3.272,-0.0795555,0.0092023,-0.106443
3.273,-0.0794704,0.00919365,-0.106341
3.274,-0.0793853,0.00918501,-0.106239
3.275,-0.0793004,0.00917637,-0.106137
3.276,-0.0792155,0.00916774,-0.106035
3.277,-0.0791307,0.00915912,-0.105934
3.278,-0.079046,0.0091505,-0.105832
3.279,-0.0789613,0.00914189,-0.10573
3.28,-0.0788768,0.00913329,-0.105629
3.281,-0.0787924,0.00912469,-0.105527
3.282,-0.078708,0.00911609,-0.105426
3.283,-0.0786237,0.00910751,-0.105324
3.284,-0.0785396,0.00909893,-0.105223
3.285,-0.0784555,0.00909035,-0.105122
3.286,-0.0783715,0.00908178,-0.105021
3.287,-0.0782875,0.00907322,-0.10492
3.288,-0.0782037,0.00906467,-0.104819
3.289,-0.07812,0.00905612,-0.104718
3.29,-0.0780363,0.00904757,-0.104617
3.291,-0.0779527,0.00903903,-0.104517
3.292,-0.0778693,0.0090305,-0.104416
3.293,-0.0777859,0.00902198,-0.104316
3.294,-0.0777025,0.00901346,-0.104215
3.295,-0.0776193,0.00900495,-0.104115
3.296,-0.0775362,0.00899644,-0.104014
3.297,-0.0774531,0.00898794,-0.103914
3.298,-0.0773702,0.00897944,-0.103814
3.299,-0.0772873,0.00897095,-0.103714
3.3,-0.0772045,0.00896247,-0.103614
3.301,-0.0771218,0.008954,-0.103514
3.302,-0.0770392,0.00894553,-0.103414
3.303,-0.0769566,0.00893706,-0.103315
3.304,-0.0768742,0.0089286,-0.103215
3.305,-0.0767918,0.00892015,-0.103115
3.306,-0.0767095,0.00891171,-0.103016
3.307,-0.0766273,0.00890327,-0.102916
3.308,-0.0765452,0.00889484,-0.102817
3.309,-0.0764632,0.00888641,-0.102718
3.31,-0.0763813,0.00887799,-0.102618
3.311,-0.0762994,0.00886957,-0.102519
3.312,-0.0762177,0.00886116,-0.10242
3.313,-0.076136,0.00885276,-0.102321
3.314,-0.0760544,0.00884437,-0.102222
3.315,-0.0759729,0.00883598,-0.102123
3.316,-0.0758915,0.00882759,-0.102025
3.317,-0.0758101,0.00881921,-0.101926
3.318,-0.0757289,0.00881084,-0.101827
3.319,-0.0756477,0.00880248,-0.101729
3.32,-0.0755666,0.00879412,-0.10163
3.321,-0.0754856,0.00878577,-0.101532
3.322,-0.0754047,0.00877742,-0.101434
3.323,-0.0753238,0.00876908,-0.101336
3.324,-0.0752431,0.00876074,-0.101237
3.325,-0.0751624,0.00875242,-0.101139
3.326,-0.0750818,0.00874409,-0.101041
3.327,-0.0750013,0.00873578,-0.100944
3.328,-0.0749209,0.00872747,-0.100846
3.329,-0.0748406,0.00871916,-0.100748
3.33,-0.0747604,0.00871087,-0.10065
3.331,-0.0746802,0.00870257,-0.100553
3.332,-0.0746001,0.00869429,-0.100455
3.333,-0.0745201,0.00868601,-0.100358
3.334,-0.0744402,0.00867774,-0.10026
3.335,-0.0743604,0.00866947,-0.100163
3.336,-0.0742806,0.00866121,-0.100066
3.337,-0.074201,0.00865296,-0.0999688
3.338,-0.0741214,0.00864471,-0.0998718
3.339,-0.0740419,0.00863647,-0.0997748
3.34,-0.0739625,0.00862823,-0.0996779
3.341,-0.0738831,0.00862,-0.0995811
3.342,-0.0738039,0.00861178,-0.0994843
3.343,-0.0737247,0.00860356,-0.0993877
3.344,-0.0736456,0.00859535,-0.0992911
3.345,-0.0735666,0.00858714,-0.0991946
3.346,-0.0734877,0.00857894,-0.0990981
3.347,-0.0734089,0.00857075,-0.0990018
3.348,-0.0733301,0.00856256,-0.0989055
3.349,-0.0732515,0.00855438,-0.0988093
3.35,-0.0731729,0.00854621,-0.0987132
3.351,-0.0730944,0.00853804,-0.0986171
3.352,-0.0730159,0.00852988,-0.0985212
3.353,-0.0729376,0.00852172,-0.0984253
3.354,-0.0728593,0.00851357,-0.0983294
3.355,-0.0727812,0.00850543,-0.0982337
3.356,-0.0727031,0.00849729,-0.098138
3.357,-0.072625,0.00848916,-0.0980425
3.358,-0.0725471,0.00848104,-0.097947
3.359,-0.0724692,0.00847292,-0.0978515
3.36,-0.0723915,0.0084648,-0.0977562
3.361,-0.0723138,0.0084567,-0.0976609
3.362,-0.0722362,0.0084486,-0.0975657
3.363,-0.0721586,0.0084405,-0.0974706
3.364,-0.0720812,0.00843241,-0.0973755
3.365,-0.0720038,0.00842433,-0.0972805
3.366,-0.0719265,0.00841626,-0.0971856
3.367,-0.0718493,0.00840819,-0.0970908
3.368,-0.0717722,0.00840012,-0.0969961
3.369,-0.0716952,0.00839207,-0.0969014
3.37,-0.0716182,0.00838401,-0.0968068
3.371,-0.0715413,0.00837597,-0.0967123
3.372,-0.0714645,0.00836793,-0.0966179
3.373,-0.0713878,0.0083599,-0.0965235
3.374,-0.0713111,0.00835187,-0.0964292
3.375,-0.0712346,0.00834385,-0.096335
3.376,-0.0711581,0.00833584,-0.0962409
3.377,-0.0710817,0.00832783,-0.0961468
3.378,-0.0710054,0.00831983,-0.0960529
3.379,-0.0709291,0.00831183,-0.095959
3.38,-0.070853,0.00830384,-0.0958651
3.381,-0.0707769,0.00829586,-0.0957714
3.382,-0.0707009,0.00828788,-0.0956777
3.383,-0.0706249,0.00827991,-0.0955841
3.384,-0.0705491,0.00827194,-0.0954906
3.385,-0.0704733,0.00826398,-0.0953972
3.386,-0.0703976,0.00825603,-0.0953038
3.387,-0.070322,0.00824808,-0.0952105
3.388,-0.0702465,0.00824014,-0.0951173
3.389,-0.070171,0.00823221,-0.0950242
3.39,-0.0700957,0.00822428,-0.0949311
3.391,-0.0700204,0.00821636,-0.0948381
3.392,-0.0699452,0.00820844,-0.0947452
3.393,-0.06987,0.00820053,-0.0946524
3.394,-0.069795,0.00819263,-0.0945596
3.395,-0.06972,0.00818473,-0.0944669
3.396,-0.0696451,0.00817684,-0.0943743
3.397,-0.0695703,0.00816895,-0.0942818
3.398,-0.0694955,0.00816107,-0.0941893
3.399,-0.0694209,0.0081532,-0.094097
3.4,-0.0693463,0.00814533,-0.0940047
3.401,-0.0692718,0.00813747,-0.0939124
3.402,-0.0691973,0.00812962,-0.0938203
3.403,-0.069123,0.00812177,-0.0937282
3.404,-0.0690487,0.00811393,-0.0936362
3.405,-0.0689745,0.00810609,-0.0935443
3.406,-0.0689004,0.00809826,-0.0934524
3.407,-0.0688264,0.00809044,-0.0933607
3.408,-0.0687524,0.00808262,-0.093269
3.409,-0.0686785,0.00807481,-0.0931773
3.41,-0.0686047,0.008067,-0.0930858
3.411,-0.068531,0.0080592,-0.0929943
3.412,-0.0684573,0.00805141,-0.0929029
3.413,-0.0683837,0.00804362,-0.0928116
3.414,-0.0683102,0.00803584,-0.0927204
3.415,-0.0682368,0.00802806,-0.0926292
3.416,-0.0681635,0.00802029,-0.0925381
3.417,-0.0680902,0.00801253,-0.0924471
3.418,-0.068017,0.00800478,-0.0923562
3.419,-0.0679439,0.00799702,-0.0922653
3.42,-0.0678708,0.00798928,-0.0921745
3.421,-0.0677979,0.00798154,-0.0920838
3.422,-0.067725,0.00797381,-0.0919932
3.423,-0.0676522,0.00796608,-0.0919026
3.424,-0.0675794,0.00795836,-0.0918121
3.425,-0.0675068,0.00795065,-0.0917217
3.426,-0.0674342,0.00794294,-0.0916314
3.427,-0.0673617,0.00793524,-0.0915411
3.428,-0.0672893,0.00792754,-0.0914509
3.429,-0.0672169,0.00791985,-0.0913608
3.43,-0.0671446,0.00791217,-0.0912708
3.431,-0.0670724,0.00790449,-0.0911808
3.432,-0.0670003,0.00789682,-0.0910909
3.433,-0.0669283,0.00788916,-0.0910011
3.434,-0.0668563,0.0078815,-0.0909114
3.435,-0.0667844,0.00787384,-0.0908217
3.436,-0.0667126,0.0078662,-0.0907321
3.437,-0.0666408,0.00785855,-0.0906426
3.438,-0.0665691,0.00785092,-0.0905532
3.439,-0.0664975,0.00784329,-0.0904638
3.44,-0.066426,0.00783567,-0.0903745
3.441,-0.0663546,0.00782805,-0.0902853
3.442,-0.0662832,0.00782044,-0.0901962
3.443,-0.0662119,0.00781284,-0.0901071
3.444,-0.0661407,0.00780524,-0.0900181
3.445,-0.0660695,0.00779765,-0.0899292
3.446,-0.0659984,0.00779006,-0.0898404
3.447,-0.0659274,0.00778248,-0.0897516
3.448,-0.0658565,0.00777491,-0.0896629
3.449,-0.0657857,0.00776734,-0.0895743
3.45,-0.0657149,0.00775978,-0.0894858
3.451,-0.0656442,0.00775222,-0.0893973
3.452,-0.0655736,0.00774467,-0.0893089
3.453,-0.065503,0.00773713,-0.0892206
3.454,-0.0654325,0.00772959,-0.0891324
3.455,-0.0653621,0.00772206,-0.0890442
3.456,-0.0652918,0.00771453,-0.0889561
3.457,-0.0652215,0.00770701,-0.0888681
3.458,-0.0651513,0.0076995,-0.0887801
3.459,-0.0650812,0.00769199,-0.0886923
3.46,-0.0650112,0.00768449,-0.0886045
3.461,-0.0649412,0.00767699,-0.0885167
3.462,-0.0648714,0.00766951,-0.0884291
3.463,-0.0648015,0.00766202,-0.0883415
3.464,-0.0647318,0.00765455,-0.088254
3.465,-0.0646621,0.00764707,-0.0881666
3.466,-0.0645925,0.00763961,-0.0880792
3.467,-0.064523,0.00763215,-0.087992
3.468,-0.0644536,0.0076247,-0.0879048
3.469,-0.0643842,0.00761725,-0.0878176
3.47,-0.0643149,0.00760981,-0.0877306
3.471,-0.0642456,0.00760237,-0.0876436
3.472,-0.0641765,0.00759495,-0.0875567
3.473,-0.0641074,0.00758752,-0.0874699
3.474,-0.0640384,0.00758011,-0.0873831
3.475,-0.0639694,0.0075727,-0.0872964
3.476,-0.0639006,0.00756529,-0.0872098
3.477,-0.0638318,0.00755789,-0.0871233
3.478,-0.0637631,0.0075505,-0.0870368
3.479,-0.0636944,0.00754311,-0.0869504
3.48,-0.0636258,0.00753573,-0.0868641
3.481,-0.0635573,0.00752836,-0.0867779
3.482,-0.0634889,0.00752099,-0.0866917
3.483,-0.0634205,0.00751363,-0.0866056
3.484,-0.0633522,0.00750627,-0.0865196
3.485,-0.063284,0.00749892,-0.0864336
3.486,-0.0632159,0.00749158,-0.0863477
3.487,-0.0631478,0.00748424,-0.0862619
3.488,-0.0630798,0.0074769,-0.0861762
3.489,-0.0630119,0.00746958,-0.0860905
3.49,-0.062944,0.00746226,-0.086005
3.491,-0.0628762,0.00745494,-0.0859195
3.492,-0.0628085,0.00744763,-0.085834
3.493,-0.0627408,0.00744033,-0.0857487
3.494,-0.0626733,0.00743304,-0.0856634
3.495,-0.0626058,0.00742574,-0.0855782
3.496,-0.0625383,0.00741846,-0.085493
3.497,-0.062471,0.00741118,-0.0854079
3.498,-0.0624037,0.00740391,-0.0853229
3.499,-0.0623364,0.00739664,-0.085238
3.5,-0.0622693,0.00738938,-0.0851532
3.501,-0.0622022,0.00738213,-0.0850684
3.502,-0.0621352,0.00737488,-0.0849837
3.503,-0.0620683,0.00736764,-0.0848991
3.504,-0.0620014,0.0073604,-0.0848145
3.505,-0.0619346,0.00735317,-0.08473
3.506,-0.0618679,0.00734594,-0.0846456
3.507,-0.0618012,0.00733873,-0.0845612
3.508,-0.0617346,0.00733151,-0.084477
3.509,-0.0616681,0.00732431,-0.0843928
3.51,-0.0616017,0.00731711,-0.0843087
3.511,-0.0615353,0.00730991,-0.0842246
3.512,-0.061469,0.00730272,-0.0841406
3.513,-0.0614028,0.00729554,-0.0840567
3.514,-0.0613366,0.00728836,-0.0839729
3.515,-0.0612705,0.00728119,-0.0838891
3.516,-0.0612045,0.00727403,-0.0838054
3.517,-0.0611385,0.00726687,-0.0837218
3.518,-0.0610726,0.00725971,-0.0836383
3.519,-0.0610068,0.00725257,-0.0835548
3.52,-0.060941,0.00724542,-0.0834714
3.521,-0.0608754,0.00723829,-0.0833881
3.522,-0.0608098,0.00723116,-0.0833048
3.523,-0.0607442,0.00722404,-0.0832217
3.524,-0.0606787,0.00721692,-0.0831385
3.525,-0.0606133,0.00720981,-0.0830555
3.526,-0.060548,0.0072027,-0.0829725
3.527,-0.0604827,0.0071956,-0.0828897
3.528,-0.0604175,0.00718851,-0.0828068
3.529,-0.0603524,0.00718142,-0.0827241
3.53,-0.0602874,0.00717434,-0.0826414
3.531,-0.0602224,0.00716726,-0.0825588
3.532,-0.0601574,0.00716019,-0.0824763
3.533,-0.0600926,0.00715313,-0.0823938
3.534,-0.0600278,0.00714607,-0.0823114
3.535,-0.0599631,0.00713902,-0.0822291
3.536,-0.0598984,0.00713197,-0.0821468
3.537,-0.0598339,0.00712493,-0.0820647
3.538,-0.0597693,0.00711789,-0.0819826
3.539,-0.0597049,0.00711087,-0.0819005
3.54,-0.0596405,0.00710384,-0.0818186
3.541,-0.0595762,0.00709683,-0.0817367
3.542,-0.059512,0.00708981,-0.0816549
3.543,-0.0594478,0.00708281,-0.0815731
3.544,-0.0593837,0.00707581,-0.0814915
3.545,-0.0593197,0.00706882,-0.0814099
3.546,-0.0592557,0.00706183,-0.0813283
3.547,-0.0591918,0.00705485,-0.0812469
3.548,-0.0591279,0.00704787,-0.0811655
3.549,-0.0590642,0.0070409,-0.0810842
3.55,-0.0590005,0.00703394,-0.0810029
3.551,-0.0589368,0.00702698,-0.0809217
3.552,-0.0588733,0.00702003,-0.0808406
3.553,-0.0588098,0.00701308,-0.0807596
3.554,-0.0587463,0.00700614,-0.0806786
3.555,-0.058683,0.0069992,-0.0805978
3.556,-0.0586197,0.00699228,-0.0805169
3.557,-0.0585565,0.00698535,-0.0804362
3.558,-0.0584933,0.00697844,-0.0803555
3.559,-0.0584302,0.00697152,-0.0802749
3.56,-0.0583672,0.00696462,-0.0801944
3.561,-0.0583042,0.00695772,-0.0801139
3.562,-0.0582413,0.00695083,-0.0800335
3.563,-0.0581785,0.00694394,-0.0799532
3.564,-0.0581157,0.00693706,-0.0798729
3.565,-0.058053,0.00693018,-0.0797928
3.566,-0.0579904,0.00692331,-0.0797126
3.567,-0.0579278,0.00691644,-0.0796326
3.568,-0.0578653,0.00690959,-0.0795526
3.569,-0.0578029,0.00690273,-0.0794727
3.57,-0.0577405,0.00689589,-0.0793929
3.571,-0.0576782,0.00688904,-0.0793131
3.572,-0.057616,0.00688221,-0.0792335
3.573,-0.0575538,0.00687538,-0.0791538
3.574,-0.0574917,0.00686856,-0.0790743
3.575,-0.0574296,0.00686174,-0.0789948
3.576,-0.0573677,0.00685493,-0.0789154
3.577,-0.0573058,0.00684812,-0.0788361
3.578,-0.0572439,0.00684132,-0.0787568
3.579,-0.0571821,0.00683452,-0.0786776
3.58,-0.0571204,0.00682773,-0.0785985
3.581,-0.0570588,0.00682095,-0.0785194
3.582,-0.0569972,0.00681417,-0.0784404
3.583,-0.0569357,0.0068074,-0.0783615
3.584,-0.0568742,0.00680064,-0.0782827
3.585,-0.0568128,0.00679388,-0.0782039
3.586,-0.0567515,0.00678712,-0.0781252
3.587,-0.0566903,0.00678037,-0.0780466
3.588,-0.0566291,0.00677363,-0.077968
3.589,-0.0565679,0.0067669,-0.0778895
3.59,-0.0565069,0.00676016,-0.0778111
3.591,-0.0564459,0.00675344,-0.0777327
3.592,-0.056385,0.00674672,-0.0776544
3.593,-0.0563241,0.00674001,-0.0775762
