t,x,theta,u
3.244,-0.101697,0.0122611,-0.142305
3.245,-0.101586,0.0122496,-0.142167
3.246,-0.101475,0.0122381,-0.142029
3.247,-0.101364,0.0122266,-0.141892
3.248,-0.101253,0.0122152,-0.141754
3.249,-0.101143,0.0122037,-0.141617
3.25,-0.101032,0.0121923,-0.141479
3.251,-0.100922,0.0121809,-0.141342
3.252,-0.100812,0.0121694,-0.141205
3.253,-0.100702,0.012158,-0.141068
3.254,-0.100592,0.0121466,-0.140931
3.255,-0.100482,0.0121352,-0.140794
3.256,-0.100372,0.0121238,-0.140657
3.257,-0.100263,0.0121124,-0.14052
3.258,-0.100153,0.012101,-0.140384
3.259,-0.100044,0.0120896,-0.140247
3.26,-0.0999346,0.0120782,-0.140111
3.261,-0.0998254,0.0120668,-0.139974
3.262,-0.0997164,0.0120555,-0.139838
3.263,-0.0996075,0.0120441,-0.139702
3.264,-0.0994987,0.0120328,-0.139566
3.265,-0.09939,0.0120214,-0.13943
3.266,-0.0992814,0.0120101,-0.139294
3.267,-0.099173,0.0119987,-0.139158
3.268,-0.0990647,0.0119874,-0.139023
3.269,-0.0989564,0.0119761,-0.138887
3.27,-0.0988483,0.0119648,-0.138752
3.271,-0.0987403,0.0119535,-0.138616
3.272,-0.0986325,0.0119422,-0.138481
3.273,-0.0985247,0.0119309,-0.138346
3.274,-0.0984171,0.0119196,-0.13821
3.275,-0.0983095,0.0119083,-0.138075
3.276,-0.0982021,0.0118971,-0.137941
3.277,-0.0980948,0.0118858,-0.137806
3.278,-0.0979877,0.0118746,-0.137671
3.279,-0.0978806,0.0118633,-0.137536
3.28,-0.0977736,0.0118521,-0.137402
3.281,-0.0976668,0.0118408,-0.137267
3.282,-0.0975601,0.0118296,-0.137133
3.283,-0.0974534,0.0118184,-0.136999
3.284,-0.0973469,0.0118072,-0.136864
3.285,-0.0972406,0.0117959,-0.13673
3.286,-0.0971343,0.0117847,-0.136596
3.287,-0.0970281,0.0117736,-0.136462
3.288,-0.0969221,0.0117624,-0.136329
3.289,-0.0968162,0.0117512,-0.136195
3.29,-0.0967103,0.01174,-0.136061
3.291,-0.0966046,0.0117288,-0.135928
3.292,-0.096499,0.0117177,-0.135794
3.293,-0.0963936,0.0117065,-0.135661
3.294,-0.0962882,0.0116954,-0.135528
3.295,-0.0961829,0.0116842,-0.135395
3.296,-0.0960778,0.0116731,-0.135262
3.297,-0.0959728,0.011662,-0.135129
3.298,-0.0958679,0.0116509,-0.134996
3.299,-0.0957631,0.0116398,-0.134863
3.3,-0.0956584,0.0116287,-0.13473
3.301,-0.0955538,0.0116176,-0.134598
3.302,-0.0954493,0.0116065,-0.134465
3.303,-0.095345,0.0115954,-0.134333
3.304,-0.0952407,0.0115843,-0.134201
3.305,-0.0951366,0.0115732,-0.134069
3.306,-0.0950326,0.0115622,-0.133936
3.307,-0.0949287,0.0115511,-0.133804
3.308,-0.0948249,0.0115401,-0.133673
3.309,-0.0947212,0.011529,-0.133541
3.31,-0.0946176,0.011518,-0.133409
3.311,-0.0945141,0.011507,-0.133277
3.312,-0.0944108,0.011496,-0.133146
3.313,-0.0943075,0.0114849,-0.133014
3.314,-0.0942044,0.0114739,-0.132883
3.315,-0.0941014,0.0114629,-0.132752
3.316,-0.0939985,0.0114519,-0.132621
3.317,-0.0938956,0.011441,-0.13249
3.318,-0.093793,0.01143,-0.132359
3.319,-0.0936904,0.011419,-0.132228
3.32,-0.0935879,0.0114081,-0.132097
3.321,-0.0934855,0.0113971,-0.131967
3.322,-0.0933833,0.0113861,-0.131836
3.323,-0.0932811,0.0113752,-0.131706
3.324,-0.0931791,0.0113643,-0.131575
3.325,-0.0930772,0.0113533,-0.131445
3.326,-0.0929754,0.0113424,-0.131315
3.327,-0.0928737,0.0113315,-0.131185
3.328,-0.0927721,0.0113206,-0.131055
3.329,-0.0926706,0.0113097,-0.130925
3.33,-0.0925692,0.0112988,-0.130795
3.331,-0.0924679,0.0112879,-0.130665
3.332,-0.0923668,0.0112771,-0.130536
3.333,-0.0922657,0.0112662,-0.130406
3.334,-0.0921648,0.0112553,-0.130277
3.335,-0.0920639,0.0112445,-0.130147
3.336,-0.0919632,0.0112336,-0.130018
3.337,-0.0918626,0.0112228,-0.129889
3.338,-0.091762,0.0112119,-0.12976
3.339,-0.0916616,0.0112011,-0.129631
3.34,-0.0915613,0.0111903,-0.129502
3.341,-0.0914612,0.0111795,-0.129374
3.342,-0.0913611,0.0111687,-0.129245
3.343,-0.0912611,0.0111579,-0.129116
3.344,-0.0911612,0.0111471,-0.128988
3.345,-0.0910615,0.0111363,-0.12886
3.346,-0.0909618,0.0111255,-0.128731
3.347,-0.0908623,0.0111148,-0.128603
3.348,-0.0907628,0.011104,-0.128475
3.349,-0.0906635,0.0110933,-0.128347
3.35,-0.0905643,0.0110825,-0.128219
3.351,-0.0904651,0.0110718,-0.128092
3.352,-0.0903661,0.011061,-0.127964
3.353,-0.0902672,0.0110503,-0.127836
3.354,-0.0901684,0.0110396,-0.127709
3.355,-0.0900697,0.0110289,-0.127582
3.356,-0.0899711,0.0110182,-0.127454
3.357,-0.0898727,0.0110075,-0.127327
3.358,-0.0897743,0.0109968,-0.1272
3.359,-0.089676,0.0109861,-0.127073
3.36,-0.0895778,0.0109754,-0.126946
3.361,-0.0894798,0.0109648,-0.126819
3.362,-0.0893818,0.0109541,-0.126693
3.363,-0.089284,0.0109435,-0.126566
3.364,-0.0891862,0.0109328,-0.12644
3.365,-0.0890886,0.0109222,-0.126313
3.366,-0.088991,0.0109116,-0.126187
3.367,-0.0888936,0.0109009,-0.126061
3.368,-0.0887963,0.0108903,-0.125935
3.369,-0.0886991,0.0108797,-0.125809
3.37,-0.088602,0.0108691,-0.125683
3.371,-0.0885049,0.0108585,-0.125557
3.372,-0.088408,0.0108479,-0.125431
3.373,-0.0883112,0.0108374,-0.125305
3.374,-0.0882145,0.0108268,-0.12518
3.375,-0.0881179,0.0108162,-0.125054
3.376,-0.0880214,0.0108057,-0.124929
3.377,-0.0879251,0.0107951,-0.124804
3.378,-0.0878288,0.0107846,-0.124679
3.379,-0.0877326,0.0107741,-0.124554
3.38,-0.0876365,0.0107635,-0.124429
3.381,-0.0875405,0.010753,-0.124304
3.382,-0.0874447,0.0107425,-0.124179
3.383,-0.0873489,0.010732,-0.124054
3.384,-0.0872532,0.0107215,-0.12393
3.385,-0.0871577,0.010711,-0.123805
3.386,-0.0870622,0.0107005,-0.123681
3.387,-0.0869669,0.0106901,-0.123557
3.388,-0.0868716,0.0106796,-0.123433
3.389,-0.0867765,0.0106691,-0.123309
3.39,-0.0866814,0.0106587,-0.123185
3.391,-0.0865865,0.0106482,-0.123061
3.392,-0.0864916,0.0106378,-0.122937
3.393,-0.0863969,0.0106274,-0.122813
3.394,-0.0863022,0.0106169,-0.12269
3.395,-0.0862077,0.0106065,-0.122566
3.396,-0.0861133,0.0105961,-0.122443
3.397,-0.0860189,0.0105857,-0.12232
3.398,-0.0859247,0.0105753,-0.122196
3.399,-0.0858306,0.0105649,-0.122073
3.4,-0.0857366,0.0105546,-0.12195
3.401,-0.0856426,0.0105442,-0.121827
3.402,-0.0855488,0.0105338,-0.121705
3.403,-0.0854551,0.0105235,-0.121582
3.404,-0.0853614,0.0105131,-0.121459
3.405,-0.0852679,0.0105028,-0.121337
3.406,-0.0851745,0.0104925,-0.121214
3.407,-0.0850812,0.0104821,-0.121092
3.408,-0.084988,0.0104718,-0.12097
3.409,-0.0848948,0.0104615,-0.120848
3.41,-0.0848018,0.0104512,-0.120726
3.411,-0.0847089,0.0104409,-0.120604
3.412,-0.0846161,0.0104306,-0.120482
3.413,-0.0845234,0.0104203,-0.12036
3.414,-0.0844307,0.0104101,-0.120238
3.415,-0.0843382,0.0103998,-0.120117
3.416,-0.0842458,0.0103895,-0.119995
3.417,-0.0841535,0.0103793,-0.119874
3.418,-0.0840612,0.0103691,-0.119753
3.419,-0.0839691,0.0103588,-0.119632
3.42,-0.0838771,0.0103486,-0.119511
3.421,-0.0837852,0.0103384,-0.11939
3.422,-0.0836934,0.0103282,-0.119269
3.423,-0.0836016,0.010318,-0.119148
3.424,-0.08351,0.0103078,-0.119027
3.425,-0.0834185,0.0102976,-0.118907
3.426,-0.0833271,0.0102874,-0.118786
3.427,-0.0832357,0.0102772,-0.118666
3.428,-0.0831445,0.010267,-0.118546
3.429,-0.0830534,0.0102569,-0.118426
3.43,-0.0829623,0.0102467,-0.118305
3.431,-0.0828714,0.0102366,-0.118186
3.432,-0.0827805,0.0102265,-0.118066
3.433,-0.0826898,0.0102163,-0.117946
3.434,-0.0825992,0.0102062,-0.117826
3.435,-0.0825086,0.0101961,-0.117707
3.436,-0.0824182,0.010186,-0.117587
3.437,-0.0823278,0.0101759,-0.117468
3.438,-0.0822376,0.0101658,-0.117348
3.439,-0.0821474,0.0101557,-0.117229
3.44,-0.0820574,0.0101456,-0.11711
3.441,-0.0819674,0.0101356,-0.116991
3.442,-0.0818775,0.0101255,-0.116872
3.443,-0.0817878,0.0101154,-0.116753
3.444,-0.0816981,0.0101054,-0.116635
3.445,-0.0816085,0.0100954,-0.116516
3.446,-0.0815191,0.0100853,-0.116397
3.447,-0.0814297,0.0100753,-0.116279
3.448,-0.0813404,0.0100653,-0.116161
3.449,-0.0812512,0.0100553,-0.116042
3.45,-0.0811621,0.0100453,-0.115924
3.451,-0.0810731,0.0100353,-0.115806
3.452,-0.0809842,0.0100253,-0.115688
3.453,-0.0808955,0.0100153,-0.115571
3.454,-0.0808067,0.0100054,-0.115453
3.455,-0.0807181,0.00999539,-0.115335
3.456,-0.0806296,0.00998544,-0.115218
3.457,-0.0805412,0.00997549,-0.1151
3.458,-0.0804529,0.00996555,-0.114983
3.459,-0.0803647,0.00995562,-0.114866
3.46,-0.0802765,0.00994569,-0.114748
3.461,-0.0801885,0.00993578,-0.114631
3.462,-0.0801006,0.00992587,-0.114514
3.463,-0.0800127,0.00991596,-0.114398
3.464,-0.079925,0.00990607,-0.114281
3.465,-0.0798373,0.00989618,-0.114164
3.466,-0.0797498,0.0098863,-0.114047
3.467,-0.0796623,0.00987643,-0.113931
3.468,-0.0795749,0.00986657,-0.113815
3.469,-0.0794876,0.00985671,-0.113698
3.47,-0.0794005,0.00984686,-0.113582
3.471,-0.0793134,0.00983702,-0.113466
3.472,-0.0792264,0.00982719,-0.11335
3.473,-0.0791395,0.00981736,-0.113234
3.474,-0.0790527,0.00980754,-0.113118
3.475,-0.078966,0.00979773,-0.113003
3.476,-0.0788794,0.00978793,-0.112887
3.477,-0.0787928,0.00977813,-0.112772
3.478,-0.0787064,0.00976834,-0.112656
3.479,-0.0786201,0.00975856,-0.112541
3.48,-0.0785338,0.00974879,-0.112426
3.481,-0.0784477,0.00973903,-0.11231
3.482,-0.0783616,0.00972927,-0.112195
3.483,-0.0782757,0.00971952,-0.112081
3.484,-0.0781898,0.00970978,-0.111966
3.485,-0.078104,0.00970004,-0.111851
3.486,-0.0780183,0.00969031,-0.111736
3.487,-0.0779327,0.0096806,-0.111622
3.488,-0.0778472,0.00967088,-0.111507
3.489,-0.0777618,0.00966118,-0.111393
3.49,-0.0776765,0.00965148,-0.111279
3.491,-0.0775913,0.00964179,-0.111165
3.492,-0.0775062,0.00963211,-0.111051
3.493,-0.0774211,0.00962244,-0.110937
3.494,-0.0773362,0.00961277,-0.110823
3.495,-0.0772513,0.00960311,-0.110709
3.496,-0.0771666,0.00959346,-0.110595
3.497,-0.0770819,0.00958382,-0.110482
3.498,-0.0769973,0.00957418,-0.110368
3.499,-0.0769128,0.00956456,-0.110255
3.5,-0.0768285,0.00955494,-0.110142
3.501,-0.0767441,0.00954532,-0.110028
3.502,-0.0766599,0.00953572,-0.109915
3.503,-0.0765758,0.00952612,-0.109802
3.504,-0.0764918,0.00951653,-0.109689
3.505,-0.0764079,0.00950695,-0.109577
3.506,-0.076324,0.00949737,-0.109464
3.507,-0.0762403,0.00948781,-0.109351
3.508,-0.0761566,0.00947825,-0.109239
3.509,-0.076073,0.00946869,-0.109126
3.51,-0.0759895,0.00945915,-0.109014
3.511,-0.0759061,0.00944961,-0.108902
3.512,-0.0758228,0.00944008,-0.10879
3.513,-0.0757396,0.00943056,-0.108678
3.514,-0.0756565,0.00942105,-0.108566
3.515,-0.0755735,0.00941154,-0.108454
3.516,-0.0754905,0.00940204,-0.108342
3.517,-0.0754077,0.00939255,-0.108231
3.518,-0.0753249,0.00938307,-0.108119
3.519,-0.0752422,0.0093736,-0.108008
3.52,-0.0751597,0.00936413,-0.107896
3.521,-0.0750772,0.00935467,-0.107785
3.522,-0.0749948,0.00934521,-0.107674
3.523,-0.0749125,0.00933577,-0.107563
3.524,-0.0748302,0.00932633,-0.107452
3.525,-0.0747481,0.0093169,-0.107341
3.526,-0.074666,0.00930748,-0.10723
3.527,-0.0745841,0.00929806,-0.107119
3.528,-0.0745022,0.00928866,-0.107009
3.529,-0.0744204,0.00927926,-0.106898
3.53,-0.0743388,0.00926987,-0.106788
3.531,-0.0742572,0.00926048,-0.106678
3.532,-0.0741756,0.00925111,-0.106567
3.533,-0.0740942,0.00924174,-0.106457
3.534,-0.0740129,0.00923238,-0.106347
3.535,-0.0739316,0.00922302,-0.106237
3.536,-0.0738505,0.00921368,-0.106128
3.537,-0.0737694,0.00920434,-0.106018
3.538,-0.0736884,0.00919501,-0.105908
3.539,-0.0736075,0.00918568,-0.105799
3.54,-0.0735267,0.00917637,-0.105689
3.541,-0.073446,0.00916706,-0.10558
3.542,-0.0733654,0.00915776,-0.105471
3.543,-0.0732848,0.00914847,-0.105361
3.544,-0.0732044,0.00913918,-0.105252
3.545,-0.073124,0.0091299,-0.105143
3.546,-0.0730437,0.00912063,-0.105035
3.547,-0.0729635,0.00911137,-0.104926
3.548,-0.0728834,0.00910212,-0.104817
3.549,-0.0728034,0.00909287,-0.104709
3.55,-0.0727234,0.00908363,-0.1046
3.551,-0.0726436,0.0090744,-0.104492
3.552,-0.0725638,0.00906517,-0.104383
3.553,-0.0724842,0.00905596,-0.104275
3.554,-0.0724046,0.00904675,-0.104167
3.555,-0.0723251,0.00903755,-0.104059
3.556,-0.0722456,0.00902835,-0.103951
3.557,-0.0721663,0.00901917,-0.103843
3.558,-0.0720871,0.00900999,-0.103736
3.559,-0.0720079,0.00900082,-0.103628
3.56,-0.0719288,0.00899165,-0.10352
3.561,-0.0718499,0.0089825,-0.103413
3.562,-0.071771,0.00897335,-0.103306
3.563,-0.0716922,0.00896421,-0.103198
3.564,-0.0716134,0.00895507,-0.103091
3.565,-0.0715348,0.00894595,-0.102984
3.566,-0.0714562,0.00893683,-0.102877
3.567,-0.0713778,0.00892772,-0.10277
3.568,-0.0712994,0.00891862,-0.102664
3.569,-0.0712211,0.00890952,-0.102557
3.57,-0.0711429,0.00890043,-0.10245
3.571,-0.0710647,0.00889135,-0.102344
3.572,-0.0709867,0.00888228,-0.102237
3.573,-0.0709087,0.00887322,-0.102131
3.574,-0.0708308,0.00886416,-0.102025
3.575,-0.0707531,0.00885511,-0.101919
3.576,-0.0706753,0.00884607,-0.101813
3.577,-0.0705977,0.00883703,-0.101707
3.578,-0.0705202,0.00882801,-0.101601
3.579,-0.0704427,0.00881899,-0.101495
3.58,-0.0703654,0.00880997,-0.10139
3.581,-0.0702881,0.00880097,-0.101284
3.582,-0.0702109,0.00879197,-0.101179
3.583,-0.0701338,0.00878298,-0.101073
3.584,-0.0700567,0.008774,-0.100968
3.585,-0.0699798,0.00876503,-0.100863
3.586,-0.0699029,0.00875606,-0.100758
3.587,-0.0698261,0.0087471,-0.100653
3.588,-0.0697494,0.00873815,-0.100548
3.589,-0.0696728,0.00872921,-0.100443
3.59,-0.0695963,0.00872027,-0.100338
3.591,-0.0695198,0.00871134,-0.100234
3.592,-0.0694435,0.00870242,-0.100129
3.593,-0.0693672,0.00869351,-0.100025
3.594,-0.069291,0.0086846,-0.0999205
3.595,-0.0692149,0.00867571,-0.0998163
3.596,-0.0691388,0.00866681,-0.0997121
3.597,-0.0690629,0.00865793,-0.0996081
3.598,-0.068987,0.00864906,-0.0995041
3.599,-0.0689112,0.00864019,-0.0994003
3.6,-0.0688355,0.00863133,-0.0992965
3.601,-0.0687599,0.00862247,-0.0991928
3.602,-0.0686844,0.00861363,-0.0990893
3.603,-0.0686089,0.00860479,-0.0989858
3.604,-0.0685336,0.00859596,-0.0988824
3.605,-0.0684583,0.00858714,-0.0987791
3.606,-0.0683831,0.00857832,-0.0986759
3.607,-0.0683079,0.00856951,-0.0985728
3.608,-0.0682329,0.00856071,-0.0984698
3.609,-0.0681579,0.00855192,-0.0983668
3.61,-0.068083,0.00854313,-0.098264
3.611,-0.0680082,0.00853436,-0.0981613
3.612,-0.0679335,0.00852559,-0.0980586
3.613,-0.0678589,0.00851682,-0.0979561
3.614,-0.0677843,0.00850807,-0.0978536
3.615,-0.0677098,0.00849932,-0.0977512
3.616,-0.0676355,0.00849058,-0.097649
3.617,-0.0675611,0.00848185,-0.0975468
3.618,-0.0674869,0.00847312,-0.0974447
3.619,-0.0674128,0.00846441,-0.0973427
3.62,-0.0673387,0.0084557,-0.0972408
3.621,-0.0672647,0.00844699,-0.097139
3.622,-0.0671908,0.0084383,-0.0970373
3.623,-0.067117,0.00842961,-0.0969357
3.624,-0.0670432,0.00842093,-0.0968341
3.625,-0.0669695,0.00841226,-0.0967327
3.626,-0.066896,0.00840359,-0.0966314
3.627,-0.0668224,0.00839493,-0.0965301
3.628,-0.066749,0.00838628,-0.096429
3.629,-0.0666757,0.00837764,-0.0963279
3.63,-0.0666024,0.00836901,-0.0962269
3.631,-0.0665292,0.00836038,-0.096126
3.632,-0.0664561,0.00835176,-0.0960252
3.633,-0.0663831,0.00834315,-0.0959245
3.634,-0.0663101,0.00833454,-0.0958239
3.635,-0.0662373,0.00832594,-0.0957234
3.636,-0.0661645,0.00831735,-0.095623
3.637,-0.0660918,0.00830877,-0.0955227
3.638,-0.0660191,0.00830019,-0.0954224
3.639,-0.0659466,0.00829163,-0.0953223
3.64,-0.0658741,0.00828307,-0.0952222
3.641,-0.0658017,0.00827451,-0.0951223
3.642,-0.0657294,0.00826597,-0.0950224
3.643,-0.0656572,0.00825743,-0.0949226
3.644,-0.065585,0.0082489,-0.0948229
3.645,-0.0655129,0.00824037,-0.0947234
3.646,-0.0654409,0.00823186,-0.0946238
3.647,-0.065369,0.00822335,-0.0945244
3.648,-0.0652972,0.00821485,-0.0944251
3.649,-0.0652254,0.00820636,-0.0943259
3.65,-0.0651537,0.00819787,-0.0942268
3.651,-0.0650821,0.00818939,-0.0941277
3.652,-0.0650106,0.00818092,-0.0940288
3.653,-0.0649391,0.00817246,-0.0939299
3.654,-0.0648678,0.008164,-0.0938311
3.655,-0.0647965,0.00815555,-0.0937324
3.656,-0.0647252,0.00814711,-0.0936339
3.657,-0.0646541,0.00813868,-0.0935354
3.658,-0.064583,0.00813025,-0.093437
3.659,-0.0645121,0.00812183,-0.0933386
3.66,-0.0644411,0.00811342,-0.0932404
3.661,-0.0643703,0.00810502,-0.0931423
3.662,-0.0642996,0.00809662,-0.0930443
3.663,-0.0642289,0.00808823,-0.0929463
3.664,-0.0641583,0.00807985,-0.0928484
3.665,-0.0640878,0.00807147,-0.0927507
3.666,-0.0640173,0.00806311,-0.092653
3.667,-0.063947,0.00805475,-0.0925554
3.668,-0.0638767,0.00804639,-0.0924579
3.669,-0.0638065,0.00803805,-0.0923605
3.67,-0.0637363,0.00802971,-0.0922632
3.671,-0.0636663,0.00802138,-0.092166
3.672,-0.0635963,0.00801306,-0.0920688
3.673,-0.0635264,0.00800474,-0.0919718
3.674,-0.0634565,0.00799643,-0.0918748
3.675,-0.0633868,0.00798813,-0.091778
3.676,-0.0633171,0.00797984,-0.0916812
3.677,-0.0632475,0.00797155,-0.0915845
3.678,-0.063178,0.00796328,-0.0914879
3.679,-0.0631085,0.007955,-0.0913914
3.68,-0.0630391,0.00794674,-0.091295
3.681,-0.0629698,0.00793848,-0.0911987
3.682,-0.0629006,0.00793024,-0.0911025
3.683,-0.0628315,0.00792199,-0.0910063
3.684,-0.0627624,0.00791376,-0.0909103
3.685,-0.0626934,0.00790553,-0.0908143
3.686,-0.0626245,0.00789731,-0.0907184
3.687,-0.0625556,0.0078891,-0.0906227
3.688,-0.0624868,0.00788089,-0.090527
3.689,-0.0624182,0.0078727,-0.0904314
3.69,-0.0623495,0.00786451,-0.0903359
3.691,-0.062281,0.00785632,-0.0902404
3.692,-0.0622125,0.00784815,-0.0901451
3.693,-0.0621441,0.00783998,-0.0900499
3.694,-0.0620758,0.00783182,-0.0899547
3.695,-0.0620075,0.00782366,-0.0898596
3.696,-0.0619394,0.00781552,-0.0897647
3.697,-0.0618713,0.00780738,-0.0896698
3.698,-0.0618032,0.00779925,-0.089575
3.699,-0.0617353,0.00779112,-0.0894803
3.7,-0.0616674,0.00778301,-0.0893857
3.701,-0.0615996,0.0077749,-0.0892911
3.702,-0.0615319,0.00776679,-0.0891967
3.703,-0.0614642,0.0077587,-0.0891023
3.704,-0.0613967,0.00775061,-0.0890081
3.705,-0.0613292,0.00774253,-0.0889139
3.706,-0.0612617,0.00773446,-0.0888198
3.707,-0.0611944,0.00772639,-0.0887258
3.708,-0.0611271,0.00771833,-0.0886319
3.709,-0.0610599,0.00771028,-0.0885381
3.71,-0.0609927,0.00770223,-0.0884444
3.711,-0.0609257,0.0076942,-0.0883507
3.712,-0.0608587,0.00768617,-0.0882572
3.713,-0.0607918,0.00767815,-0.0881637
3.714,-0.0607249,0.00767013,-0.0880703
3.715,-0.0606581,0.00766212,-0.0879771
3.716,-0.0605914,0.00765412,-0.0878839
3.717,-0.0605248,0.00764613,-0.0877907
3.718,-0.0604583,0.00763814,-0.0876977
3.719,-0.0603918,0.00763016,-0.0876048
3.72,-0.0603254,0.00762219,-0.0875119
3.721,-0.060259,0.00761423,-0.0874192
3.722,-0.0601928,0.00760627,-0.0873265
3.723,-0.0601266,0.00759832,-0.0872339
3.724,-0.0600605,0.00759038,-0.0871415
3.725,-0.0599944,0.00758244,-0.087049
3.726,-0.0599284,0.00757451,-0.0869567
3.727,-0.0598625,0.00756659,-0.0868645
3.728,-0.0597967,0.00755868,-0.0867724
3.729,-0.059731,0.00755077,-0.0866803
3.73,-0.0596653,0.00754287,-0.0865883
3.731,-0.0595997,0.00753498,-0.0864965
3.732,-0.0595341,0.00752709,-0.0864047
3.733,-0.0594687,0.00751922,-0.086313
3.734,-0.0594033,0.00751135,-0.0862214
3.735,-0.0593379,0.00750348,-0.0861298
3.736,-0.0592727,0.00749563,-0.0860384
3.737,-0.0592075,0.00748778,-0.085947
3.738,-0.0591424,0.00747994,-0.0858558
3.739,-0.0590773,0.0074721,-0.0857646
3.74,-0.0590124,0.00746427,-0.0856735
3.741,-0.0589475,0.00745645,-0.0855825
3.742,-0.0588826,0.00744864,-0.0854916
3.743,-0.0588179,0.00744083,-0.0854007
3.744,-0.0587532,0.00743304,-0.08531
3.745,-0.0586886,0.00742524,-0.0852193
3.746,-0.058624,0.00741746,-0.0851288
3.747,-0.0585596,0.00740968,-0.0850383
3.748,-0.0584952,0.00740191,-0.0849479
3.749,-0.0584308,0.00739415,-0.0848576
3.75,-0.0583666,0.00738639,-0.0847674
3.751,-0.0583024,0.00737864,-0.0846772
3.752,-0.0582382,0.0073709,-0.0845872
3.753,-0.0581742,0.00736317,-0.0844972
3.754,-0.0581102,0.00735544,-0.0844073
3.755,-0.0580463,0.00734772,-0.0843175
3.756,-0.0579825,0.00734001,-0.0842278
3.757,-0.0579187,0.0073323,-0.0841382
3.758,-0.057855,0.0073246,-0.0840487
3.759,-0.0577914,0.00731691,-0.0839592
3.76,-0.0577278,0.00730923,-0.0838699
3.761,-0.0576643,0.00730155,-0.0837806
3.762,-0.0576009,0.00729388,-0.0836914
3.763,-0.0575375,0.00728621,-0.0836023
3.764,-0.0574742,0.00727856,-0.0835133
3.765,-0.057411,0.00727091,-0.0834244
3.766,-0.0573479,0.00726327,-0.0833355
3.767,-0.0572848,0.00725563,-0.0832468
3.768,-0.0572218,0.007248,-0.0831581
3.769,-0.0571588,0.00724038,-0.0830695
3.77,-0.057096,0.00723277,-0.082981
3.771,-0.0570332,0.00722516,-0.0828926
3.772,-0.0569704,0.00721756,-0.0828043
3.773,-0.0569078,0.00720997,-0.082716
3.774,-0.0568452,0.00720238,-0.0826279
3.775,-0.0567827,0.00719481,-0.0825398
3.776,-0.0567202,0.00718723,-0.0824518
3.777,-0.0566578,0.00717967,-0.0823639
3.778,-0.0565955,0.00717211,-0.0822761
3.779,-0.0565332,0.00716456,-0.0821883
3.78,-0.056471,0.00715702,-0.0821007
3.781,-0.0564089,0.00714948,-0.0820131
3.782,-0.0563469,0.00714195,-0.0819256
3.783,-0.0562849,0.00713443,-0.0818383
3.784,-0.056223,0.00712692,-0.0817509
3.785,-0.0561611,0.00711941,-0.0816637
3.786,-0.0560994,0.00711191,-0.0815766
3.787,-0.0560377,0.00710441,-0.0814895
3.788,-0.055976,0.00709693,-0.0814026
3.789,-0.0559144,0.00708945,-0.0813157
3.79,-0.0558529,0.00708197,-0.0812289
3.791,-0.0557915,0.00707451,-0.0811421
3.792,-0.0557301,0.00706705,-0.0810555
3.793,-0.0556688,0.0070596,-0.080969
3.794,-0.0556076,0.00705215,-0.0808825
3.795,-0.0555464,0.00704471,-0.0807961
3.796,-0.0554853,0.00703728,-0.0807098
3.797,-0.0554243,0.00702986,-0.0806236
3.798,-0.0553633,0.00702244,-0.0805375
3.799,-0.0553024,0.00701503,-0.0804514
3.8,-0.0552415,0.00700763,-0.0803655
3.801,-0.0551808,0.00700023,-0.0802796
3.802,-0.0551201,0.00699284,-0.0801938
3.803,-0.0550594,0.00698546,-0.0801081
3.804,-0.0549989,0.00697808,-0.0800225
3.805,-0.0549384,0.00697072,-0.0799369
3.806,-0.0548779,0.00696335,-0.0798515
3.807,-0.0548175,0.006956,-0.0797661
3.808,-0.0547572,0.00694865,-0.0796808
3.809,-0.054697,0.00694131,-0.0795956
3.81,-0.0546368,0.00693398,-0.0795105
3.811,-0.0545767,0.00692665,-0.0794254
3.812,-0.0545167,0.00691933,-0.0793405
3.813,-0.0544567,0.00691202,-0.0792556
3.814,-0.0543968,0.00690471,-0.0791708
3.815,-0.0543369,0.00689741,-0.0790861
3.816,-0.0542772,0.00689012,-0.0790015
3.817,-0.0542175,0.00688283,-0.0789169
3.818,-0.0541578,0.00687555,-0.0788325
3.819,-0.0540982,0.00686828,-0.0787481
3.82,-0.0540387,0.00686102,-0.0786638
3.821,-0.0539793,0.00685376,-0.0785796
3.822,-0.0539199,0.00684651,-0.0784955
3.823,-0.0538605,0.00683926,-0.0784114
3.824,-0.0538013,0.00683203,-0.0783275
3.825,-0.0537421,0.0068248,-0.0782436
3.826,-0.053683,0.00681757,-0.0781598
3.827,-0.0536239,0.00681036,-0.0780761
3.828,-0.0535649,0.00680315,-0.0779924
3.829,-0.053506,0.00679594,-0.0779089
3.83,-0.0534471,0.00678875,-0.0778254
3.831,-0.0533883,0.00678156,-0.077742
3.832,-0.0533296,0.00677437,-0.0776587
3.833,-0.0532709,0.0067672,-0.0775755
3.834,-0.0532123,0.00676003,-0.0774924
3.835,-0.0531537,0.00675287,-0.0774093
3.836,-0.0530953,0.00674571,-0.0773263
3.837,-0.0530368,0.00673856,-0.0772434
3.838,-0.0529785,0.00673142,-0.0771606
3.839,-0.0529202,0.00672429,-0.0770779
3.84,-0.052862,0.00671716,-0.0769952
3.841,-0.0528038,0.00671004,-0.0769127
3.842,-0.0527457,0.00670292,-0.0768302
3.843,-0.0526877,0.00669582,-0.0767478
3.844,-0.0526297,0.00668871,-0.0766655
3.845,-0.0525718,0.00668162,-0.0765832
