t,x,theta,u
7.696,-0.0917344,0.00104706,-0.0123329
7.697,-0.0917037,0.00104671,-0.0123329
7.698,-0.0916731,0.00104637,-0.0123329
7.699,-0.0916425,0.00104602,-0.0123329
7.7,-0.0916119,0.00104567,-0.0123329
7.701,-0.0915813,0.00104532,-0.0123329
7.702,-0.0915507,0.00104497,-0.0123329
7.703,-0.0915201,0.00104462,-0.0123329
7.704,-0.0914895,0.00104428,-0.0123329
7.705,-0.0914589,0.00104393,-0.0123329
7.706,-0.0914284,0.00104358,-0.0123329
7.707,-0.0913978,0.00104323,-0.0123329
7.708,-0.0913673,0.00104288,-0.0123329
7.709,-0.0913368,0.00104253,-0.0123329
7.71,-0.0913062,0.00104218,-0.0123329
7.711,-0.0912757,0.00104183,-0.0123329
7.712,-0.0912452,0.00104148,-0.0121292
7.713,-0.0912148,0.00104113,-0.0121292
7.714,-0.0911843,0.00104078,-0.0121292
7.715,-0.0911538,0.00104044,-0.0121292
7.716,-0.0911234,0.00104009,-0.0121292
7.717,-0.0910929,0.00103974,-0.0121292
7.718,-0.0910625,0.00103939,-0.0121292
7.719,-0.0910321,0.00103905,-0.0121292
7.72,-0.0910016,0.0010387,-0.0121292
7.721,-0.0909712,0.00103835,-0.0121292
7.722,-0.0909409,0.00103801,-0.0121292
7.723,-0.0909105,0.00103766,-0.0121292
7.724,-0.0908801,0.00103732,-0.0121292
7.725,-0.0908497,0.00103697,-0.0121292
7.726,-0.0908194,0.00103663,-0.0121292
7.727,-0.090789,0.00103628,-0.0121292
7.728,-0.0907587,0.00103594,-0.0121292
7.729,-0.0907284,0.00103559,-0.0121292
7.73,-0.0906981,0.00103525,-0.0121292
7.731,-0.0906678,0.00103491,-0.0121292
7.732,-0.0906375,0.00103456,-0.0121292
7.733,-0.0906072,0.00103422,-0.0121292
7.734,-0.0905769,0.00103388,-0.0121292
7.735,-0.0905467,0.00103353,-0.0121292
7.736,-0.0905164,0.00103319,-0.0121292
7.737,-0.0904862,0.00103285,-0.0121292
7.738,-0.0904559,0.0010325,-0.0121292
7.739,-0.0904257,0.00103216,-0.0121292
7.74,-0.0903955,0.00103182,-0.0121292
7.741,-0.0903653,0.00103148,-0.0121292
7.742,-0.0903351,0.00103113,-0.0121292
7.743,-0.0903049,0.00103079,-0.0121292
7.744,-0.0902747,0.00103045,-0.0121292
7.745,-0.0902446,0.00103011,-0.0121292
7.746,-0.0902144,0.00102977,-0.0121292
7.747,-0.0901843,0.00102942,-0.0121292
7.748,-0.0901542,0.00102908,-0.0121292
7.749,-0.090124,0.00102874,-0.0121292
7.75,-0.0900939,0.0010284,-0.0121292
7.751,-0.0900638,0.00102805,-0.0121292
7.752,-0.0900337,0.00102771,-0.0121292
7.753,-0.0900037,0.00102737,-0.0121292
7.754,-0.0899736,0.00102702,-0.0121292
7.755,-0.0899435,0.00102668,-0.0121292
7.756,-0.0899135,0.00102634,-0.0121292
7.757,-0.0898834,0.001026,-0.0121292
7.758,-0.0898534,0.00102565,-0.0121292
7.759,-0.0898234,0.00102531,-0.0121292
7.76,-0.0897934,0.00102496,-0.0121292
7.761,-0.0897634,0.00102462,-0.0121292
7.762,-0.0897334,0.00102428,-0.0119288
7.763,-0.0897034,0.00102393,-0.0119288
7.764,-0.0896734,0.00102359,-0.0119288
7.765,-0.0896435,0.00102325,-0.0119288
7.766,-0.0896135,0.0010229,-0.0119288
7.767,-0.0895836,0.00102256,-0.0119288
7.768,-0.0895537,0.00102222,-0.0119288
7.769,-0.0895237,0.00102188,-0.0119288
7.77,-0.0894938,0.00102154,-0.0119288
7.771,-0.0894639,0.0010212,-0.0119288
7.772,-0.089434,0.00102086,-0.0119288
7.773,-0.0894041,0.00102052,-0.0119288
7.774,-0.0893743,0.00102018,-0.0119288
7.775,-0.0893444,0.00101984,-0.0119288
7.776,-0.0893146,0.0010195,-0.0119288
7.777,-0.0892847,0.00101916,-0.0119288
7.778,-0.0892549,0.00101882,-0.0119288
7.779,-0.0892251,0.00101848,-0.0119288
7.78,-0.0891953,0.00101815,-0.0119288
7.781,-0.0891655,0.00101781,-0.0119288
7.782,-0.0891357,0.00101747,-0.0119288
7.783,-0.0891059,0.00101713,-0.0119288
7.784,-0.0890761,0.00101679,-0.0119288
7.785,-0.0890464,0.00101646,-0.0119288
7.786,-0.0890166,0.00101612,-0.0119288
7.787,-0.0889869,0.00101578,-0.0119288
7.788,-0.0889571,0.00101545,-0.0119288
7.789,-0.0889274,0.00101511,-0.0119288
7.79,-0.0888977,0.00101477,-0.0119288
7.791,-0.088868,0.00101444,-0.0119288
7.792,-0.0888383,0.0010141,-0.0119288
7.793,-0.0888086,0.00101376,-0.0119288
7.794,-0.088779,0.00101342,-0.0119288
7.795,-0.0887493,0.00101309,-0.0119288
7.796,-0.0887196,0.00101275,-0.0119288
7.797,-0.08869,0.00101241,-0.0119288
7.798,-0.0886604,0.00101208,-0.0119288
7.799,-0.0886307,0.00101174,-0.0119288
7.8,-0.0886011,0.0010114,-0.0119288
7.801,-0.0885715,0.00101107,-0.0119288
7.802,-0.0885419,0.00101073,-0.0119288
7.803,-0.0885124,0.00101039,-0.0119288
7.804,-0.0884828,0.00101006,-0.0119288
7.805,-0.0884532,0.00100972,-0.0119288
7.806,-0.0884237,0.00100938,-0.0119288
7.807,-0.0883941,0.00100904,-0.0119288
7.808,-0.0883646,0.0010087,-0.0119288
7.809,-0.0883351,0.00100837,-0.0119288
7.81,-0.0883056,0.00100803,-0.0119288
7.811,-0.088276,0.00100769,-0.0119288
7.812,-0.0882466,0.00100735,-0.0117316
7.813,-0.0882171,0.00100701,-0.0117316
7.814,-0.0881876,0.00100668,-0.0117316
7.815,-0.0881581,0.00100634,-0.0117316
7.816,-0.0881287,0.001006,-0.0117316
7.817,-0.0880992,0.00100567,-0.0117316
7.818,-0.0880698,0.00100533,-0.0117316
7.819,-0.0880404,0.00100499,-0.0117316
7.82,-0.088011,0.00100466,-0.0117316
7.821,-0.0879816,0.00100432,-0.0117316
7.822,-0.0879522,0.00100399,-0.0117316
7.823,-0.0879228,0.00100366,-0.0117316
7.824,-0.0878934,0.00100332,-0.0117316
7.825,-0.087864,0.00100299,-0.0117316
7.826,-0.0878347,0.00100265,-0.0117316
7.827,-0.0878053,0.00100232,-0.0117316
7.828,-0.087776,0.00100199,-0.0117316
7.829,-0.0877467,0.00100165,-0.0117316
7.83,-0.0877173,0.00100132,-0.0117316
7.831,-0.087688,0.00100099,-0.0117316
7.832,-0.0876587,0.00100066,-0.0117316
7.833,-0.0876295,0.00100032,-0.0117316
7.834,-0.0876002,0.000999993,-0.0117316
7.835,-0.0875709,0.000999661,-0.0117316
7.836,-0.0875417,0.000999329,-0.0117316
7.837,-0.0875124,0.000998998,-0.0117316
7.838,-0.0874832,0.000998666,-0.0117316
7.839,-0.0874539,0.000998335,-0.0117316
7.84,-0.0874247,0.000998003,-0.0117316
7.841,-0.0873955,0.000997672,-0.0117316
7.842,-0.0873663,0.000997341,-0.0117316
7.843,-0.0873371,0.000997009,-0.0117316
7.844,-0.0873079,0.000996678,-0.0117316
7.845,-0.0872788,0.000996347,-0.0117316
7.846,-0.0872496,0.000996016,-0.0117316
7.847,-0.0872204,0.000995684,-0.0117316
7.848,-0.0871913,0.000995353,-0.0117316
7.849,-0.0871622,0.000995022,-0.0117316
7.85,-0.0871331,0.00099469,-0.0117316
7.851,-0.0871039,0.000994359,-0.0117316
7.852,-0.0870748,0.000994027,-0.0117316
7.853,-0.0870457,0.000993696,-0.0117316
7.854,-0.0870167,0.000993364,-0.0117316
7.855,-0.0869876,0.000993032,-0.0117316
7.856,-0.0869585,0.0009927,-0.0117316
7.857,-0.0869295,0.000992368,-0.0117316
7.858,-0.0869004,0.000992035,-0.0117316
7.859,-0.0868714,0.000991703,-0.0117316
7.86,-0.0868424,0.00099137,-0.0117316
7.861,-0.0868134,0.000991037,-0.0117316
7.862,-0.0867844,0.000990705,-0.0115377
7.863,-0.0867554,0.000990372,-0.0115377
7.864,-0.0867264,0.00099004,-0.0115377
7.865,-0.0866974,0.000989709,-0.0115377
7.866,-0.0866684,0.000989377,-0.0115377
7.867,-0.0866395,0.000989047,-0.0115377
7.868,-0.0866105,0.000988716,-0.0115377
7.869,-0.0865816,0.000988386,-0.0115377
7.87,-0.0865527,0.000988056,-0.0115377
7.871,-0.0865237,0.000987727,-0.0115377
7.872,-0.0864948,0.000987397,-0.0115377
7.873,-0.0864659,0.000987069,-0.0115377
7.874,-0.086437,0.00098674,-0.0115377
7.875,-0.0864082,0.000986412,-0.0115377
7.876,-0.0863793,0.000986083,-0.0115377
7.877,-0.0863504,0.000985756,-0.0115377
7.878,-0.0863216,0.000985428,-0.0115377
7.879,-0.0862927,0.0009851,-0.0115377
7.88,-0.0862639,0.000984773,-0.0115377
7.881,-0.0862351,0.000984446,-0.0115377
7.882,-0.0862063,0.000984119,-0.0115377
7.883,-0.0861775,0.000983793,-0.0115377
7.884,-0.0861487,0.000983466,-0.0115377
7.885,-0.0861199,0.00098314,-0.0115377
7.886,-0.0860911,0.000982813,-0.0115377
7.887,-0.0860624,0.000982487,-0.0115377
7.888,-0.0860336,0.000982161,-0.0115377
7.889,-0.0860049,0.000981835,-0.0115377
7.89,-0.0859761,0.000981509,-0.0115377
7.891,-0.0859474,0.000981183,-0.0115377
7.892,-0.0859187,0.000980857,-0.0115377
7.893,-0.08589,0.000980531,-0.0115377
7.894,-0.0858613,0.000980205,-0.0115377
7.895,-0.0858326,0.00097988,-0.0115377
7.896,-0.0858039,0.000979554,-0.0115377
7.897,-0.0857752,0.000979228,-0.0115377
7.898,-0.0857466,0.000978902,-0.0115377
7.899,-0.0857179,0.000978576,-0.0115377
7.9,-0.0856893,0.00097825,-0.0115377
7.901,-0.0856607,0.000977924,-0.0115377
7.902,-0.085632,0.000977598,-0.0115377
7.903,-0.0856034,0.000977272,-0.0115377
7.904,-0.0855748,0.000976946,-0.0115377
7.905,-0.0855462,0.000976619,-0.0115377
7.906,-0.0855177,0.000976293,-0.0115377
7.907,-0.0854891,0.000975966,-0.0115377
7.908,-0.0854605,0.000975639,-0.0115377
7.909,-0.085432,0.000975312,-0.0115377
7.91,-0.0854034,0.000974985,-0.0115377
7.911,-0.0853749,0.000974657,-0.0115377
7.912,-0.0853464,0.00097433,-0.011347
7.913,-0.0853179,0.000974003,-0.011347
7.914,-0.0852894,0.000973676,-0.011347
7.915,-0.0852609,0.00097335,-0.011347
7.916,-0.0852324,0.000973024,-0.011347
7.917,-0.0852039,0.000972699,-0.011347
7.918,-0.0851754,0.000972374,-0.011347
7.919,-0.085147,0.000972049,-0.011347
7.92,-0.0851185,0.000971725,-0.011347
7.921,-0.0850901,0.000971401,-0.011347
7.922,-0.0850616,0.000971077,-0.011347
7.923,-0.0850332,0.000970753,-0.011347
7.924,-0.0850048,0.00097043,-0.011347
7.925,-0.0849764,0.000970107,-0.011347
7.926,-0.084948,0.000969784,-0.011347
7.927,-0.0849196,0.000969462,-0.011347
7.928,-0.0848913,0.00096914,-0.011347
7.929,-0.0848629,0.000968818,-0.011347
7.93,-0.0848345,0.000968496,-0.011347
7.931,-0.0848062,0.000968174,-0.011347
7.932,-0.0847779,0.000967852,-0.011347
7.933,-0.0847495,0.000967531,-0.011347
7.934,-0.0847212,0.00096721,-0.011347
7.935,-0.0846929,0.000966889,-0.011347
7.936,-0.0846646,0.000966568,-0.011347
7.937,-0.0846363,0.000966247,-0.011347
7.938,-0.0846081,0.000965926,-0.011347
7.939,-0.0845798,0.000965605,-0.011347
7.94,-0.0845515,0.000965285,-0.011347
7.941,-0.0845233,0.000964964,-0.011347
7.942,-0.084495,0.000964644,-0.011347
7.943,-0.0844668,0.000964323,-0.011347
7.944,-0.0844386,0.000964003,-0.011347
7.945,-0.0844104,0.000963682,-0.011347
7.946,-0.0843822,0.000963362,-0.011347
7.947,-0.084354,0.000963041,-0.011347
7.948,-0.0843258,0.000962721,-0.011347
7.949,-0.0842976,0.0009624,-0.011347
7.95,-0.0842694,0.00096208,-0.011347
7.951,-0.0842413,0.000961759,-0.011347
7.952,-0.0842131,0.000961438,-0.011347
7.953,-0.084185,0.000961117,-0.011347
7.954,-0.0841569,0.000960796,-0.011347
7.955,-0.0841288,0.000960475,-0.011347
7.956,-0.0841007,0.000960154,-0.011347
7.957,-0.0840726,0.000959833,-0.011347
7.958,-0.0840445,0.000959511,-0.011347
7.959,-0.0840164,0.000959189,-0.011347
7.96,-0.0839883,0.000958867,-0.011347
7.961,-0.0839603,0.000958545,-0.011347
7.962,-0.0839322,0.000958223,-0.0111594
7.963,-0.0839042,0.000957902,-0.0111594
7.964,-0.0838761,0.000957581,-0.0111594
7.965,-0.0838481,0.00095726,-0.0111594
7.966,-0.0838201,0.000956939,-0.0111594
7.967,-0.0837921,0.000956619,-0.0111594
7.968,-0.0837641,0.0009563,-0.0111594
7.969,-0.0837361,0.00095598,-0.0111594
7.97,-0.0837081,0.000955661,-0.0111594
7.971,-0.0836802,0.000955342,-0.0111594
7.972,-0.0836522,0.000955024,-0.0111594
7.973,-0.0836242,0.000954706,-0.0111594
7.974,-0.0835963,0.000954388,-0.0111594
7.975,-0.0835684,0.00095407,-0.0111594
7.976,-0.0835405,0.000953753,-0.0111594
7.977,-0.0835125,0.000953435,-0.0111594
7.978,-0.0834846,0.000953118,-0.0111594
7.979,-0.0834567,0.000952802,-0.0111594
7.98,-0.0834289,0.000952485,-0.0111594
7.981,-0.083401,0.000952169,-0.0111594
7.982,-0.0833731,0.000951852,-0.0111594
7.983,-0.0833453,0.000951536,-0.0111594
7.984,-0.0833174,0.00095122,-0.0111594
7.985,-0.0832896,0.000950904,-0.0111594
7.986,-0.0832617,0.000950589,-0.0111594
7.987,-0.0832339,0.000950273,-0.0111594
7.988,-0.0832061,0.000949958,-0.0111594
7.989,-0.0831783,0.000949642,-0.0111594
7.99,-0.0831505,0.000949327,-0.0111594
7.991,-0.0831227,0.000949011,-0.0111594
7.992,-0.083095,0.000948696,-0.0111594
7.993,-0.0830672,0.000948381,-0.0111594
7.994,-0.0830395,0.000948066,-0.0111594
7.995,-0.0830117,0.00094775,-0.0111594
7.996,-0.082984,0.000947435,-0.0111594
7.997,-0.0829562,0.00094712,-0.0111594
7.998,-0.0829285,0.000946805,-0.0111594
7.999,-0.0829008,0.000946489,-0.0111594
8,-0.0828731,0.000946174,-0.0111594
8.001,-0.0828454,0.000945859,-0.0111594
8.002,-0.0828177,0.000945543,-0.0111594
8.003,-0.0827901,0.000945228,-0.0111594
8.004,-0.0827624,0.000944912,-0.0111594
8.005,-0.0827348,0.000944596,-0.0111594
8.006,-0.0827071,0.00094428,-0.0111594
8.007,-0.0826795,0.000943964,-0.0111594
8.008,-0.0826519,0.000943648,-0.0111594
8.009,-0.0826242,0.000943331,-0.0111594
8.01,-0.0825966,0.000943015,-0.0111594
8.011,-0.082569,0.000942698,-0.0111594
8.012,-0.0825415,0.000942381,-0.0109749
8.013,-0.0825139,0.000942065,-0.0109749
8.014,-0.0824863,0.000941749,-0.0109749
8.015,-0.0824588,0.000941433,-0.0109749
8.016,-0.0824312,0.000941118,-0.0109749
8.017,-0.0824037,0.000940803,-0.0109749
8.018,-0.0823761,0.000940489,-0.0109749
8.019,-0.0823486,0.000940175,-0.0109749
8.02,-0.0823211,0.000939861,-0.0109749
8.021,-0.0822936,0.000939547,-0.0109749
8.022,-0.0822661,0.000939234,-0.0109749
8.023,-0.0822386,0.000938921,-0.0109749
8.024,-0.0822111,0.000938608,-0.0109749
8.025,-0.0821837,0.000938296,-0.0109749
8.026,-0.0821562,0.000937984,-0.0109749
8.027,-0.0821287,0.000937672,-0.0109749
8.028,-0.0821013,0.00093736,-0.0109749
8.029,-0.0820739,0.000937048,-0.0109749
8.03,-0.0820465,0.000936737,-0.0109749
8.031,-0.082019,0.000936426,-0.0109749
8.032,-0.0819916,0.000936115,-0.0109749
8.033,-0.0819642,0.000935804,-0.0109749
8.034,-0.0819369,0.000935493,-0.0109749
8.035,-0.0819095,0.000935182,-0.0109749
8.036,-0.0818821,0.000934872,-0.0109749
8.037,-0.0818547,0.000934561,-0.0109749
8.038,-0.0818274,0.000934251,-0.0109749
8.039,-0.0818001,0.000933941,-0.0109749
8.04,-0.0817727,0.00093363,-0.0109749
8.041,-0.0817454,0.00093332,-0.0109749
8.042,-0.0817181,0.00093301,-0.0109749
8.043,-0.0816908,0.0009327,-0.0109749
8.044,-0.0816635,0.00093239,-0.0109749
8.045,-0.0816362,0.00093208,-0.0109749
8.046,-0.0816089,0.00093177,-0.0109749
8.047,-0.0815817,0.00093146,-0.0109749
8.048,-0.0815544,0.00093115,-0.0109749
8.049,-0.0815272,0.00093084,-0.0109749
8.05,-0.0814999,0.000930529,-0.0109749
8.051,-0.0814727,0.000930219,-0.0109749
8.052,-0.0814455,0.000929909,-0.0109749
8.053,-0.0814183,0.000929598,-0.0109749
8.054,-0.081391,0.000929288,-0.0109749
8.055,-0.0813639,0.000928977,-0.0109749
8.056,-0.0813367,0.000928667,-0.0109749
8.057,-0.0813095,0.000928356,-0.0109749
8.058,-0.0812823,0.000928045,-0.0109749
8.059,-0.0812552,0.000927733,-0.0109749
8.06,-0.081228,0.000927422,-0.0109749
8.061,-0.0812009,0.00092711,-0.0109749
8.062,-0.0811738,0.000926798,-0.0109749
8.063,-0.0811466,0.000926487,-0.0107878
8.064,-0.0811195,0.000926175,-0.0107878
8.065,-0.0810924,0.000925865,-0.0107878
8.066,-0.0810653,0.000925554,-0.0107878
8.067,-0.0810382,0.000925244,-0.0107878
8.068,-0.0810112,0.000924934,-0.0107878
8.069,-0.0809841,0.000924625,-0.0107878
8.07,-0.080957,0.000924315,-0.0107878
8.071,-0.08093,0.000924007,-0.0107878
8.072,-0.0809029,0.000923698,-0.0107878
8.073,-0.0808759,0.00092339,-0.0107878
8.074,-0.0808489,0.000923082,-0.0107878
8.075,-0.0808219,0.000922774,-0.0107878
8.076,-0.0807949,0.000922467,-0.0107878
8.077,-0.0807679,0.000922159,-0.0107878
8.078,-0.0807409,0.000921852,-0.0107878
8.079,-0.0807139,0.000921545,-0.0107878
8.08,-0.0806869,0.000921239,-0.0107878
8.081,-0.08066,0.000920933,-0.0107878
8.082,-0.080633,0.000920626,-0.0107878
8.083,-0.0806061,0.00092032,-0.0107878
8.084,-0.0805792,0.000920014,-0.0107878
8.085,-0.0805522,0.000919709,-0.0107878
8.086,-0.0805253,0.000919403,-0.0107878
8.087,-0.0804984,0.000919098,-0.0107878
8.088,-0.0804715,0.000918792,-0.0107878
8.089,-0.0804446,0.000918487,-0.0107878
8.09,-0.0804178,0.000918182,-0.0107878
8.091,-0.0803909,0.000917877,-0.0107878
8.092,-0.080364,0.000917571,-0.0107878
8.093,-0.0803372,0.000917266,-0.0107878
8.094,-0.0803103,0.000916962,-0.0107878
8.095,-0.0802835,0.000916657,-0.0107878
8.096,-0.0802567,0.000916352,-0.0107878
8.097,-0.0802299,0.000916047,-0.0107878
8.098,-0.080203,0.000915742,-0.0107878
8.099,-0.0801763,0.000915437,-0.0107878
8.1,-0.0801495,0.000915132,-0.0107878
8.101,-0.0801227,0.000914827,-0.0107878
8.102,-0.0800959,0.000914522,-0.0107878
8.103,-0.0800692,0.000914216,-0.0107878
8.104,-0.0800424,0.000913911,-0.0107878
8.105,-0.0800157,0.000913606,-0.0107878
8.106,-0.0799889,0.0009133,-0.0107878
8.107,-0.0799622,0.000912995,-0.0107878
8.108,-0.0799355,0.000912689,-0.0107878
8.109,-0.0799088,0.000912383,-0.0107878
8.11,-0.0798821,0.000912077,-0.0107878
8.111,-0.0798554,0.000911771,-0.0107878
8.112,-0.0798287,0.000911464,-0.0107878
8.113,-0.079802,0.000911158,-0.0107878
8.114,-0.0797754,0.000910851,-0.0106056
8.115,-0.0797487,0.000910545,-0.0106056
8.116,-0.0797221,0.00091024,-0.0106056
8.117,-0.0796954,0.000909934,-0.0106056
8.118,-0.0796688,0.000909629,-0.0106056
8.119,-0.0796422,0.000909325,-0.0106056
8.12,-0.0796156,0.00090902,-0.0106056
8.121,-0.079589,0.000908716,-0.0106056
8.122,-0.0795624,0.000908413,-0.0106056
8.123,-0.0795358,0.000908109,-0.0106056
8.124,-0.0795092,0.000907806,-0.0106056
8.125,-0.0794827,0.000907504,-0.0106056
8.126,-0.0794561,0.000907201,-0.0106056
8.127,-0.0794296,0.000906899,-0.0106056
8.128,-0.079403,0.000906597,-0.0106056
8.129,-0.0793765,0.000906295,-0.0106056
8.13,-0.07935,0.000905993,-0.0106056
8.131,-0.0793234,0.000905692,-0.0106056
8.132,-0.0792969,0.00090539,-0.0106056
8.133,-0.0792704,0.000905089,-0.0106056
8.134,-0.079244,0.000904789,-0.0106056
8.135,-0.0792175,0.000904488,-0.0106056
8.136,-0.079191,0.000904187,-0.0106056
8.137,-0.0791646,0.000903887,-0.0106056
8.138,-0.0791381,0.000903586,-0.0106056
8.139,-0.0791117,0.000903286,-0.0106056
8.14,-0.0790852,0.000902986,-0.0106056
8.141,-0.0790588,0.000902686,-0.0106056
8.142,-0.0790324,0.000902386,-0.0106056
8.143,-0.079006,0.000902086,-0.0106056
8.144,-0.0789796,0.000901786,-0.0106056
8.145,-0.0789532,0.000901486,-0.0106056
8.146,-0.0789268,0.000901187,-0.0106056
8.147,-0.0789004,0.000900887,-0.0106056
8.148,-0.0788741,0.000900587,-0.0106056
8.149,-0.0788477,0.000900287,-0.0106056
8.15,-0.0788214,0.000899987,-0.0106056
8.151,-0.078795,0.000899687,-0.0106056
8.152,-0.0787687,0.000899387,-0.0106056
8.153,-0.0787424,0.000899088,-0.0106056
8.154,-0.0787161,0.000898787,-0.0106056
8.155,-0.0786898,0.000898487,-0.0106056
8.156,-0.0786635,0.000898187,-0.0106056
8.157,-0.0786372,0.000897887,-0.0106056
8.158,-0.0786109,0.000897586,-0.0106056
8.159,-0.0785847,0.000897286,-0.0106056
8.16,-0.0785584,0.000896985,-0.0106056
8.161,-0.0785322,0.000896684,-0.0106056
8.162,-0.0785059,0.000896383,-0.0106056
8.163,-0.0784797,0.000896082,-0.0106056
8.164,-0.0784535,0.000895781,-0.0106056
8.165,-0.0784273,0.000895479,-0.0104265
8.166,-0.0784011,0.000895178,-0.0104265
8.167,-0.0783749,0.000894878,-0.0104265
8.168,-0.0783487,0.000894578,-0.0104265
8.169,-0.0783225,0.000894278,-0.0104265
8.17,-0.0782963,0.000893978,-0.0104265
8.171,-0.0782702,0.000893679,-0.0104265
8.172,-0.078244,0.00089338,-0.0104265
8.173,-0.0782179,0.000893082,-0.0104265
8.174,-0.0781917,0.000892784,-0.0104265
8.175,-0.0781656,0.000892486,-0.0104265
8.176,-0.0781395,0.000892188,-0.0104265
8.177,-0.0781134,0.000891891,-0.0104265
8.178,-0.0780873,0.000891593,-0.0104265
8.179,-0.0780612,0.000891296,-0.0104265
8.18,-0.0780351,0.000891,-0.0104265
8.181,-0.078009,0.000890703,-0.0104265
8.182,-0.077983,0.000890407,-0.0104265
8.183,-0.0779569,0.000890111,-0.0104265
8.184,-0.0779309,0.000889815,-0.0104265
8.185,-0.0779048,0.000889519,-0.0104265
8.186,-0.0778788,0.000889223,-0.0104265
8.187,-0.0778528,0.000888928,-0.0104265
8.188,-0.0778268,0.000888632,-0.0104265
8.189,-0.0778008,0.000888337,-0.0104265
8.19,-0.0777748,0.000888042,-0.0104265
8.191,-0.0777488,0.000887747,-0.0104265
8.192,-0.0777228,0.000887452,-0.0104265
8.193,-0.0776968,0.000887157,-0.0104265
8.194,-0.0776709,0.000886862,-0.0104265
8.195,-0.0776449,0.000886567,-0.0104265
8.196,-0.077619,0.000886272,-0.0104265
8.197,-0.077593,0.000885978,-0.0104265
8.198,-0.0775671,0.000885683,-0.0104265
8.199,-0.0775412,0.000885388,-0.0104265
8.2,-0.0775153,0.000885094,-0.0104265
8.201,-0.0774894,0.000884799,-0.0104265
8.202,-0.0774635,0.000884504,-0.0104265
8.203,-0.0774376,0.000884209,-0.0104265
8.204,-0.0774117,0.000883914,-0.0104265
8.205,-0.0773859,0.000883619,-0.0104265
8.206,-0.07736,0.000883324,-0.0104265
8.207,-0.0773342,0.000883029,-0.0104265
8.208,-0.0773083,0.000882734,-0.0104265
8.209,-0.0772825,0.000882438,-0.0104265
8.21,-0.0772567,0.000882143,-0.0104265
8.211,-0.0772309,0.000881847,-0.0104265
8.212,-0.0772051,0.000881552,-0.0104265
8.213,-0.0771793,0.000881256,-0.0104265
8.214,-0.0771535,0.00088096,-0.0104265
8.215,-0.0771277,0.000880663,-0.0104265
8.216,-0.0771019,0.000880367,-0.0102506
8.217,-0.0770762,0.000880071,-0.0102506
8.218,-0.0770504,0.000879776,-0.0102506
8.219,-0.0770247,0.000879481,-0.0102506
8.22,-0.0769989,0.000879186,-0.0102506
8.221,-0.0769732,0.000878892,-0.0102506
8.222,-0.0769475,0.000878597,-0.0102506
8.223,-0.0769218,0.000878304,-0.0102506
8.224,-0.0768961,0.00087801,-0.0102506
8.225,-0.0768704,0.000877717,-0.0102506
8.226,-0.0768447,0.000877424,-0.0102506
8.227,-0.076819,0.000877131,-0.0102506
8.228,-0.0767934,0.000876839,-0.0102506
8.229,-0.0767677,0.000876547,-0.0102506
8.23,-0.0767421,0.000876255,-0.0102506
8.231,-0.0767164,0.000875963,-0.0102506
8.232,-0.0766908,0.000875672,-0.0102506
8.233,-0.0766652,0.00087538,-0.0102506
8.234,-0.0766395,0.000875089,-0.0102506
8.235,-0.0766139,0.000874798,-0.0102506
8.236,-0.0765883,0.000874507,-0.0102506
8.237,-0.0765627,0.000874217,-0.0102506
8.238,-0.0765372,0.000873926,-0.0102506
8.239,-0.0765116,0.000873636,-0.0102506
8.24,-0.076486,0.000873346,-0.0102506
8.241,-0.0764605,0.000873055,-0.0102506
8.242,-0.0764349,0.000872765,-0.0102506
8.243,-0.0764094,0.000872475,-0.0102506
8.244,-0.0763838,0.000872185,-0.0102506
8.245,-0.0763583,0.000871896,-0.0102506
8.246,-0.0763328,0.000871606,-0.0102506
8.247,-0.0763073,0.000871316,-0.0102506
8.248,-0.0762818,0.000871026,-0.0102506
8.249,-0.0762563,0.000870736,-0.0102506
8.25,-0.0762308,0.000870447,-0.0102506
8.251,-0.0762054,0.000870157,-0.0102506
8.252,-0.0761799,0.000869867,-0.0102506
8.253,-0.0761545,0.000869577,-0.0102506
8.254,-0.076129,0.000869287,-0.0102506
8.255,-0.0761036,0.000868998,-0.0102506
8.256,-0.0760781,0.000868708,-0.0102506
8.257,-0.0760527,0.000868417,-0.0102506
8.258,-0.0760273,0.000868127,-0.0102506
8.259,-0.0760019,0.000867837,-0.0102506
8.26,-0.0759765,0.000867547,-0.0102506
8.261,-0.0759511,0.000867256,-0.0102506
8.262,-0.0759258,0.000866966,-0.0102506
8.263,-0.0759004,0.000866675,-0.0102506
8.264,-0.075875,0.000866384,-0.0102506
8.265,-0.0758497,0.000866093,-0.0102506
8.266,-0.0758243,0.000865801,-0.0102506
8.267,-0.075799,0.00086551,-0.0100777
8.268,-0.0757737,0.000865219,-0.0100777
8.269,-0.0757484,0.000864929,-0.0100777
8.27,-0.075723,0.000864639,-0.0100777
8.271,-0.0756977,0.000864349,-0.0100777
8.272,-0.0756725,0.00086406,-0.0100777
8.273,-0.0756472,0.000863771,-0.0100777
8.274,-0.0756219,0.000863482,-0.0100777
8.275,-0.0755966,0.000863193,-0.0100777
8.276,-0.0755714,0.000862905,-0.0100777
8.277,-0.0755461,0.000862617,-0.0100777
8.278,-0.0755209,0.000862329,-0.0100777
8.279,-0.0754956,0.000862042,-0.0100777
8.28,-0.0754704,0.000861755,-0.0100777
8.281,-0.0754452,0.000861468,-0.0100777
8.282,-0.07542,0.000861181,-0.0100777
